accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.17,0.35,0.85, -8.56, 1.21, 0.70,
 -0.16,0.35,0.86, -8.46, 1.01, 0.67,
 -0.16,0.36,0.86, -8.24, 1.31, 0.66,
 -0.16,0.35,0.86, -7.24, 0.38, 0.44,
 -0.14,0.39,0.84, 1.25, -3.05, -4.08,
 -0.16,0.38,0.85, -9.07, 2.35, 0.37,
 -0.16,0.34,0.86, -7.28, 1.45, 1.25,
 -0.16,0.34,0.86, -7.18, 2.29, -0.55,
 -0.16,0.35,0.85, -6.67, 1.44, -0.26,
 -0.15,0.35,0.86, -6.34, 1.73, -0.12,
 -0.15,0.35,0.86, -6.14, 2.44, -0.70,
 -0.17,0.29,0.86, 6.52, -3.80, -0.69,
 -0.14,0.36,0.87, -3.07, 2.61, 0.11,
 -0.13,0.38,0.85, -8.18, 4.32, -2.08,
 -0.16,0.35,0.86, -1.66, 2.20, -1.24,
 -0.13,0.39,0.86, -4.38, 4.64, -4.64,
 -0.17,0.33,0.85, 0.15, 0.63, -2.02,
 -0.13,0.35,0.87, -3.11, 4.73, -2.60,
 -0.16,0.37,0.86, -3.83, 5.30, -4.08,
 -0.17,0.36,0.85, -3.27, 2.52, -3.44,
 -0.14,0.33,0.86, 2.46, 3.34, -2.23,
 -0.15,0.38,0.86, -0.95, 5.16, -3.27,
 -0.17,0.37,0.86, -2.46, 3.94, -3.27,
 -0.16,0.35,0.86, -1.13, 2.43, -2.29,
 -0.15,0.36,0.86, -2.12, 3.68, -2.92,
 -0.16,0.35,0.86, 0.66, 2.35, -2.27,
 -0.16,0.36,0.86, -1.82, 2.34, -2.21,
 -0.18,0.37,0.87, -3.98, 0.35, -1.85,
 -0.18,0.37,0.85, -3.37, -1.97, -2.41,
 -0.16,0.36,0.86, -2.82, -3.08, -1.04,
 -0.17,0.36,0.86, -3.73, -3.89, -1.69,
 -0.16,0.35,0.86, -2.53, -5.01, -0.50,
 -0.14,0.36,0.86, -3.68, -4.08, -0.85,
 -0.14,0.34,0.86, -1.98, -5.65, -0.56,
 -0.13,0.36,0.87, -3.95, -3.73, -0.85,
 -0.13,0.34,0.86, 0.23, -5.02, -1.34,
 -0.12,0.34,0.87, -1.25, -3.68, -1.02,
 -0.13,0.34,0.86, -1.47, -2.34, -2.32,
 -0.14,0.34,0.85, 0.38, -1.53, -3.40,
 -0.14,0.34,0.85, 0.44, -0.75, -3.82,
 -0.15,0.35,0.85, -0.20, 0.73, -5.77,
 -0.15,0.36,0.85, -0.08, 0.64, -6.15,
 -0.15,0.37,0.85, -3.28, 0.61, -7.33,
 -0.16,0.34,0.84, -1.21, -0.58, -7.18,
 -0.16,0.35,0.83, -2.92, 1.18, -8.08,
 -0.18,0.35,0.83, -3.65, -1.33, -9.16,
 -0.16,0.38,0.80, -5.40, -0.14, -12.70,
 -0.12,0.38,0.87, -6.84, 4.03, -13.10,
 -0.14,0.37,0.87, -3.07, 5.50, -11.50,
 -0.16,0.39,0.86, -2.63, 2.18, -9.79,
 -0.19,0.42,0.85, -6.55, -1.98, -10.92,
 -0.17,0.39,0.84, -6.03, -3.05, -10.98,
 -0.14,0.41,0.82, -3.08, -0.78, -10.35,
 -0.15,0.44,0.83, -4.43, 2.23, -10.34,
 -0.14,0.43,0.81, -2.46, 5.11, -9.21,
 -0.15,0.47,0.79, -2.14, 8.34, -8.55,
 -0.21,0.45,0.82, -3.53, 8.40, -9.40,
 -0.25,0.39,0.86, -1.07, -0.40, -11.37,
 -0.14,0.48,0.82, -3.69, 1.33, -11.59,
 -0.17,0.44,0.83, -1.60, 3.05, -10.17,
 -0.18,0.41,0.85, -2.52, -2.56, -9.79,
 -0.20,0.43,0.82, -3.13, -3.16, -10.73,
 -0.14,0.43,0.85, -6.76, -4.73, -9.63,
 -0.16,0.42,0.83, -6.82, -4.49, -9.11,
 -0.14,0.39,0.86, -7.62, -5.85, -10.09,
 -0.15,0.39,0.85, -7.19, -5.92, -12.82,
 -0.12,0.38,0.85, -7.45, -3.85, -10.63,
 -0.13,0.38,0.85, -4.82, -5.08, -10.38,
 -0.14,0.40,0.84, -5.57, -1.08, -13.53,
