accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.19,0.33,0.86, -4.75, 2.49, -0.50,
 -0.18,0.33,0.86, -4.78, 1.94, -0.67,
 -0.19,0.33,0.86, -4.76, 1.28, -0.44,
 -0.18,0.33,0.86, -5.24, 0.96, -0.73,
 -0.17,0.33,0.85, -5.59, 1.47, -0.63,
 -0.18,0.33,0.86, -5.83, 1.56, -0.56,
 -0.18,0.33,0.86, -5.31, 1.83, -0.55,
 -0.18,0.33,0.86, -5.65, 1.50, -0.64,
 -0.18,0.33,0.86, -5.16, 1.80, -0.34,
 -0.17,0.34,0.86, -4.76, 1.85, -0.53,
 -0.18,0.34,0.87, -4.73, 1.79, -0.34,
 -0.18,0.34,0.85, -5.19, 1.66, -0.70,
 -0.18,0.34,0.85, -5.42, 1.79, -0.85,
 -0.18,0.33,0.85, -5.51, 1.98, -1.31,
 -0.18,0.34,0.85, -6.11, 2.06, -1.51,
 -0.19,0.34,0.87, -7.25, 1.62, -1.59,
 -0.19,0.34,0.86, -7.42, 1.40, -1.89,
 -0.18,0.33,0.86, -7.40, 1.94, -1.50,
 -0.18,0.33,0.86, -7.65, 2.47, -1.62,
 -0.18,0.33,0.87, -8.26, 3.01, -1.80,
 -0.18,0.32,0.87, -8.58, 3.31, -1.50,
 -0.18,0.32,0.86, -8.37, 3.48, -1.68,
 -0.18,0.30,0.87, 21.40, -7.05, 2.64,
 -0.17,0.42,0.85, -5.77, 0.53, -0.95,
 -0.20,0.31,0.85, -7.08, 3.60, -0.40,
 -0.19,0.33,0.85, -5.31, 2.95, -1.13,
 -0.19,0.33,0.85, -4.79, 0.61, -0.52,
 -0.19,0.33,0.86, -4.21, 0.20, -0.50,
 -0.19,0.33,0.86, -3.44, -0.81, -0.43,
 -0.19,0.33,0.86, -2.06, -1.11, -0.11,
 -0.18,0.34,0.87, -1.83, -1.65, 0.24,
 -0.18,0.34,0.86, -1.62, -2.40, 0.34,
 -0.18,0.34,0.85, -1.97, -2.72, 0.67,
