accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.13,0.30,0.88, -6.03, 1.18, -0.47,
 -0.13,0.30,0.88, -6.05, 1.13, -0.40,
 -0.13,0.30,0.88, -6.21, 1.10, -0.20,
 -0.14,0.31,0.88, -4.82, 0.52, -0.37,
 -0.13,0.31,0.89, -4.85, 0.23, -0.46,
 -0.13,0.30,0.87, -3.95, 0.47, -0.47,
 -0.11,0.31,0.88, -5.59, 0.55, -0.40,
 -0.12,0.30,0.88, -3.30, 0.69, -0.63,
 -0.12,0.31,0.89, -5.37, 1.08, -0.69,
 -0.12,0.31,0.88, -6.93, 1.59, -0.32,
 -0.13,0.31,0.88, -7.16, 1.54, -0.37,
 -0.12,0.30,0.87, -2.29, 1.45, -1.45,
 -0.12,0.31,0.88, -7.33, 1.79, -0.50,
 -0.13,0.30,0.89, -6.37, 1.86, -0.81,
 -0.13,0.29,0.89, -3.42, 1.82, -1.11,
 -0.12,0.31,0.88, -5.79, 2.03, -1.01,
 -0.13,0.30,0.88, -6.20, 2.15, -1.04,
 -0.13,0.30,0.89, -6.84, 1.62, -0.56,
 -0.13,0.29,0.88, -3.79, 0.37, -0.64,
 -0.12,0.31,0.89, -4.98, 0.18, -1.02,
 -0.13,0.30,0.88, -4.85, 0.44, -0.72,
 -0.12,0.30,0.89, -6.24, 0.53, -0.52,
 -0.12,0.30,0.89, -5.85, 0.60, -0.49,
 -0.13,0.32,0.88, -5.22, 1.31, -1.39,
 -0.12,0.31,0.88, -7.89, 1.56, -0.89,
 -0.12,0.30,0.89, -5.40, 1.48, -0.55,
 -0.13,0.33,0.89, -5.27, 1.10, -2.47,
 -0.11,0.30,0.88, -8.12, 3.22, -0.06,
 -0.13,0.28,0.88, -1.60, 1.82, -0.32,
 -0.13,0.31,0.88, -1.69, 0.79, -1.74,
 -0.13,0.31,0.89, -7.71, 1.83, -0.50,
 -0.13,0.31,0.89, -7.07, 2.23, -0.37,
 -0.13,0.29,0.89, -2.58, 0.96, -1.08,
 -0.11,0.30,0.88, -6.02, 1.63, -0.73,
 -0.13,0.30,0.89, -2.75, 0.98, -0.85,
 -0.14,0.31,0.90, -3.88, 0.40, -0.66,
 -0.13,0.32,0.89, -8.17, 0.41, -1.10,
 -0.13,0.29,0.87, -3.48, -0.02, -1.36,
 -0.12,0.30,0.89, -5.21, 0.24, -1.69,
 -0.13,0.31,0.89, -5.59, 0.26, -1.89,
 -0.12,0.31,0.89, -6.78, 1.16, -1.15,
 -0.13,0.30,0.87, -6.14, 1.36, -1.42,
 -0.13,0.30,0.88, -6.69, 1.54, -0.85,
 -0.12,0.30,0.88, -4.06, 1.36, -1.47,
 -0.13,0.29,0.87, -1.92, 0.93, -1.42,
 -0.13,0.30,0.88, -5.76, 0.05, -0.31,
 -0.13,0.31,0.88, -6.56, 0.32, -0.21,
 -0.14,0.29,0.88, -3.19, -0.82, -0.46,
 -0.12,0.30,0.88, -8.64, 0.02, -0.37,
 -0.12,0.30,0.89, -8.92, 0.50, -1.01,
 -0.12,0.30,0.88, -8.78, 1.30, -0.70,
 -0.11,0.29,0.87, -4.38, 3.24, -2.55,
 -0.10,0.32,0.89, -4.87, 3.13, -3.21,
 -0.13,0.28,0.88, -0.27, 1.40, -1.77,
 -0.14,0.30,0.90, -3.69, 1.68, -1.31,
 -0.14,0.29,0.90, -4.31, 0.35, -0.89,
 -0.13,0.31,0.88, -4.70, 1.53, -2.02,
 -0.14,0.31,0.88, -9.21, 1.13, -1.62,
 -0.12,0.31,0.89, -5.40, 0.75, -2.26,
 -0.12,0.33,0.88, -7.08, 2.34, -3.80,
 -0.11,0.31,0.89, -7.85, 2.85, -3.15,
 -0.11,0.31,0.87, -0.92, 2.76, -3.57,
 -0.13,0.32,0.88, -4.66, 2.70, -3.21,
 -0.13,0.31,0.88, -3.97, 2.46, -3.74,
 -0.15,0.34,0.88, -3.73, 0.75, -3.47,
 -0.15,0.32,0.86, -3.57, -1.07, -3.68,
 -0.14,0.33,0.88, -4.96, -0.70, -3.25,
 -0.14,0.33,0.88, -8.03, -0.69, -2.20,
 -0.14,0.32,0.88, -5.45, -0.87, -2.31,
 -0.16,0.31,0.86, -6.44, -2.73, -1.86,
 -0.14,0.32,0.89, -7.50, -1.91, -3.10,
 -0.13,0.30,0.87, -3.62, -3.74, -4.21,
 -0.12,0.32,0.88, -10.09, 1.68, -3.15,
 -0.13,0.28,0.89, -2.46, -0.20, -3.27,
 -0.13,0.29,0.86, -0.02, -0.15, -3.13,
 -0.11,0.33,0.90, -16.08, 0.24, -4.50,
 -0.11,0.32,0.89, -7.24, 0.23, -3.10,
 -0.13,0.31,0.89, -11.04, 0.75, -3.82,
 -0.15,0.24,0.91, 0.98, -6.31, -1.47,
 -0.12,0.32,0.87, -3.86, -0.02, -1.92,
 -0.11,0.30,0.86, -13.34, -0.20, -6.23,
 -0.14,0.31,0.89, -4.93, 0.15, -1.62,
 -0.14,0.21,0.91, -0.82, -4.43, -2.24,
 -0.13,0.35,0.84, -11.89, -0.96, -2.21,
 -0.10,0.25,0.85, -9.15, 6.09, -5.97,
 -0.22,0.36,0.98, -13.28, -2.15, 1.53,
 -0.10,0.23,0.88, 0.67, -3.30, -6.20,
 -0.16,0.42,0.89, -13.53, -4.96, -0.70,
 -0.12,0.26,0.91, -3.71, -6.35, 0.09,
 -0.14,0.35,0.86, -13.39, -6.14, -0.43,
 -0.09,0.29,0.82, -7.01, 3.05, -1.19,
 -0.15,0.26,0.87, -4.15, 0.67, -5.73,
 -0.14,0.33,0.89, -8.31, -2.23, -0.47,
 -0.11,0.26,0.91, -2.95, 0.70, 0.76,
 -0.14,0.35,0.84, -9.47, -4.61, -1.89,
 -0.08,0.29,0.83, -13.63, -2.03, -3.77,
 -0.12,0.32,0.88, -6.75, -3.86, -0.63,
 -0.12,0.32,0.87, -8.72, -6.08, 0.95,
 -0.08,0.29,0.82, -13.80, 1.02, -6.46,
 -0.17,0.37,0.96, -7.42, -4.20, 0.34,
 -0.10,0.29,0.87, -7.42, 1.44, 0.02,
 -0.12,0.33,0.88, -16.64, -1.60, -7.25,
 -0.16,0.35,0.91, -8.17, -4.52, -0.05,
 -0.09,0.25,0.89, -8.64, -3.95, 0.23,
 -0.13,0.26,0.89, -5.37, -6.82, -2.02,
 -0.12,0.35,0.83, -13.92, -3.44, -2.58,
 -0.12,0.30,0.89, -11.63, 0.67, 0.66,
 -0.11,0.24,0.91, -8.49, -5.01, -4.41,
 -0.12,0.29,0.88, -4.38, -4.09, -0.20,
 -0.06,0.32,0.86, -6.66, 8.87, 4.81,
 -0.18,0.24,0.99, -3.07, -3.98, 0.56,
 -0.07,0.24,0.89, -2.37, -0.58, -4.44,
 -0.12,0.31,0.91, -8.56, -0.17, -2.32,
 -0.12,0.31,0.89, -4.31, 4.17, -0.17,
 -0.09,0.23,0.84, -0.61, 3.22, -3.28,
 -0.11,0.28,0.88, -3.21, 4.35, -4.98,
 -0.13,0.32,0.93, -4.73, 3.18, -0.35,
 -0.14,0.27,0.91, -3.66, 3.79, -0.21,
 -0.11,0.25,0.90, -4.29, 2.87, -3.68,
 -0.14,0.26,0.91, -5.71, 1.25, -4.17,
 -0.16,0.31,0.92, -0.15, -2.31, 2.02,
 -0.11,0.23,0.88, 2.96, 1.19, 1.53,
 -0.12,0.26,0.92, -3.92, 3.25, -2.64,
 -0.12,0.29,0.87, -4.98, -1.57, -4.90,
 -0.13,0.34,0.92, -6.58, -0.99, 0.35,
 -0.12,0.33,0.91, -5.73, -1.08, -0.08,
 -0.10,0.26,0.88, -2.52, 2.21, -1.63,
 -0.10,0.28,0.86, -6.79, -0.99, -5.47,
 -0.11,0.30,0.89, -7.53, -0.23, -3.50,
 -0.13,0.32,0.93, -5.45, -1.66, 0.43,
 -0.11,0.32,0.90, -3.22, -0.27, -1.24,
