accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.10,0.36,0.86, -4.75, 2.02, -0.96,
 -0.10,0.36,0.87, -5.02, 2.34, -0.79,
 -0.11,0.36,0.87, -4.20, 1.36, -0.95,
 -0.11,0.37,0.85, -4.47, 1.27, -0.79,
 -0.11,0.36,0.86, -3.94, 1.63, -0.46,
 -0.09,0.38,0.86, -4.18, 2.27, -1.40,
 -0.12,0.36,0.87, -3.74, 2.02, -0.12,
 -0.10,0.36,0.86, -4.20, 2.75, 0.66,
 -0.11,0.36,0.85, -5.44, 2.79, -0.06,
 -0.11,0.35,0.87, -3.80, 2.26, -0.87,
 -0.10,0.35,0.86, -3.16, 3.62, -0.73,
 -0.12,0.36,0.87, -4.05, 3.10, -0.47,
 -0.11,0.37,0.86, -5.53, 3.21, -0.34,
 -0.12,0.35,0.86, -4.05, 3.01, -0.50,
 -0.13,0.37,0.87, -5.30, 3.21, -0.67,
 -0.12,0.37,0.85, -4.58, 1.05, -0.67,
 -0.12,0.37,0.85, -6.46, 1.59, 0.35,
 -0.11,0.37,0.86, -6.26, 1.66, -0.09,
 -0.12,0.35,0.85, -3.25, -0.67, -0.84,
 -0.11,0.35,0.87, -3.51, 0.90, -0.03,
 -0.10,0.36,0.87, -3.24, 2.23, -0.24,
 -0.09,0.38,0.87, -6.14, 4.40, 0.12,
 -0.11,0.35,0.86, -0.90, 1.50, -0.34,
 -0.10,0.37,0.87, -4.49, 4.67, -0.02,
 -0.10,0.38,0.86, -5.82, 5.02, 0.43,
 -0.12,0.37,0.87, -4.26, 2.38, 0.29,
 -0.13,0.37,0.86, -1.68, 1.18, -0.12,
 -0.11,0.37,0.85, -4.37, 2.81, -0.24,
 -0.12,0.36,0.86, -4.44, 1.80, 0.78,
 -0.10,0.37,0.86, -5.77, 3.08, -0.47,
 -0.12,0.36,0.86, -5.33, 0.92, -0.98,
 -0.12,0.36,0.87, -3.19, 1.21, 0.81,
 -0.12,0.37,0.86, -5.76, 2.17, 1.15,
 -0.12,0.35,0.86, -3.50, 0.87, 1.15,
