accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.12,0.35,0.86, -0.31, -1.69, -3.98,
 -0.11,0.35,0.87, -1.31, -1.88, -4.53,
 -0.11,0.36,0.87, -0.46, -1.92, -4.60,
 -0.10,0.36,0.86, 0.20, 0.44, -4.58,
 -0.09,0.35,0.87, -0.56, 2.34, -3.47,
 -0.10,0.36,0.88, 0.21, 2.67, -4.61,
 -0.12,0.36,0.87, 0.05, -1.11, -5.19,
 -0.09,0.37,0.87, 0.27, 2.06, -4.34,
 -0.10,0.35,0.86, -0.31, 0.87, -5.24,
 -0.08,0.36,0.87, 0.63, 1.19, -4.84,
 -0.11,0.36,0.85, 0.21, 2.85, -5.62,
 -0.13,0.36,0.86, 0.21, 1.71, -5.47,
 -0.12,0.37,0.88, -0.38, -0.21, -5.63,
 -0.10,0.37,0.86, -1.59, 1.44, -5.02,
 -0.11,0.36,0.84, -0.60, 2.37, -4.73,
 -0.12,0.36,0.85, -1.69, -1.21, -4.70,
 -0.09,0.37,0.84, -0.56, -0.03, -5.56,
 -0.11,0.37,0.85, -4.03, 2.00, -3.30,
 -0.11,0.34,0.86, -2.09, 2.43, -3.42,
 -0.12,0.35,0.86, -2.60, 3.80, -2.35,
 -0.12,0.37,0.87, -3.24, 2.92, -2.12,
 -0.12,0.35,0.86, -2.93, 1.98, -2.37,
 -0.10,0.36,0.86, -3.44, 2.35, -2.23,
 -0.11,0.34,0.85, -4.05, 3.62, -3.04,
 -0.11,0.34,0.86, -3.31, 0.00, -3.01,
 -0.09,0.37,0.87, -2.67, 1.28, -3.19,
 -0.09,0.34,0.88, -1.89, 4.90, -3.08,
 -0.10,0.36,0.87, -2.12, 3.39, -3.53,
 -0.09,0.37,0.87, -2.87, 1.50, -3.42,
 -0.09,0.36,0.87, -2.26, 4.63, -2.73,
 -0.11,0.36,0.88, -2.43, 1.21, -3.74,
 -0.08,0.36,0.84, -3.36, 4.29, -2.81,
 -0.11,0.35,0.86, -3.36, 4.82, -3.47,
 -0.12,0.37,0.85, -4.29, 2.81, -2.84,
 -0.12,0.35,0.86, -3.63, 4.98, -3.13,
 -0.14,0.37,0.86, -3.66, 1.74, -2.98,
 -0.13,0.36,0.85, -4.72, -1.45, -3.83,
 -0.09,0.37,0.86, -4.24, 4.64, -1.25,
 -0.11,0.36,0.84, -4.24, 2.47, -1.21,
 -0.10,0.36,0.86, -4.56, 4.09, -1.18,
 -0.13,0.38,0.85, -4.84, 1.39, -1.16,
 -0.11,0.37,0.86, -5.69, 0.92, -1.25,
