accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.17,0.36,0.89, -6.05, 0.75, -1.57,
 -0.17,0.34,0.87, -6.23, 0.41, -1.92,
 -0.17,0.33,0.85, -5.37, 0.73, -1.91,
 -0.17,0.35,0.86, -5.48, -0.11, -1.60,
 -0.16,0.35,0.86, -5.57, -0.17, -0.75,
 -0.16,0.35,0.86, -5.63, 0.08, -0.78,
 -0.16,0.35,0.86, -5.53, 0.49, -1.18,
 -0.16,0.35,0.85, -4.43, 0.38, -1.34,
 -0.17,0.35,0.85, -4.24, -0.02, -1.63,
 -0.16,0.35,0.85, -5.65, 0.63, -1.89,
 -0.17,0.34,0.85, -4.35, 0.72, -1.13,
 -0.17,0.35,0.85, -4.24, 0.81, -1.21,
 -0.16,0.35,0.85, -6.35, 1.01, -1.10,
 -0.16,0.34,0.85, -3.94, 0.56, -1.07,
 -0.16,0.34,0.86, -5.28, 0.56, -1.19,
 -0.17,0.35,0.86, -5.59, 0.50, -1.18,
 -0.16,0.34,0.85, -4.32, 0.56, -1.01,
 -0.17,0.34,0.85, -4.98, 0.55, -0.93,
 -0.16,0.35,0.86, -5.39, 0.43, -1.02,
 -0.17,0.35,0.87, -5.71, -0.11, -0.81,
 -0.17,0.35,0.86, -7.27, -0.75, -1.37,
 -0.16,0.34,0.86, -6.08, 0.09, -0.99,
 -0.16,0.36,0.86, -3.71, 0.99, -1.85,
 -0.17,0.34,0.87, -4.05, -0.24, -2.14,
 -0.16,0.34,0.86, -4.31, 1.39, -1.76,
 -0.16,0.36,0.85, -5.83, 2.24, -1.83,
 -0.16,0.36,0.87, -5.80, 1.79, -2.03,
 -0.16,0.35,0.87, -4.18, 1.10, -1.89,
 -0.16,0.35,0.85, -4.05, 0.61, -1.76,
 -0.16,0.35,0.86, -5.82, 0.99, -1.59,
 -0.16,0.35,0.86, -4.44, 0.79, -1.69,
 -0.16,0.36,0.86, -5.97, 2.31, -1.28,
 -0.16,0.33,0.86, -5.92, 1.63, -1.40,
 -0.16,0.35,0.86, -3.92, 0.63, -2.11,
 -0.17,0.35,0.86, -5.16, 0.49, -1.50,
 -0.16,0.34,0.85, -5.63, -0.11, -1.48,
 -0.16,0.35,0.85, -5.19, -0.14, -1.25,
 -0.16,0.35,0.87, -8.55, -0.55, -0.76,
 -0.16,0.33,0.86, -3.54, -0.44, -0.89,
 -0.16,0.36,0.86, -5.79, -0.43, -1.62,
 -0.16,0.35,0.86, -3.62, 0.24, -1.53,
 -0.16,0.36,0.87, -6.26, -0.37, -1.39,
 -0.16,0.35,0.86, -6.09, 0.64, -1.53,
 -0.16,0.35,0.86, -5.97, 0.12, -1.76,
 -0.16,0.35,0.86, -5.39, 0.92, -1.86,
 -0.16,0.37,0.86, -6.12, 1.89, -1.13,
 -0.16,0.33,0.86, -6.02, 0.53, -1.24,
 -0.17,0.35,0.87, -3.33, -0.06, -1.79,
 -0.16,0.36,0.86, -8.18, 0.63, -1.13,
 -0.16,0.33,0.85, -4.32, -0.12, -0.81,
 -0.17,0.35,0.86, -5.25, -1.22, -0.89,
 -0.15,0.34,0.85, -4.31, -0.95, -1.10,
 -0.17,0.35,0.85, -6.58, -0.69, -1.22,
 -0.16,0.37,0.88, -7.74, 0.35, -1.16,
 -0.16,0.35,0.86, -5.15, 0.41, -1.48,
 -0.16,0.36,0.86, -7.19, 0.32, -1.79,
 -0.17,0.35,0.86, -4.47, -1.02, -1.01,
