accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.11,0.37,0.87, -6.29, -0.82, 0.02,
 -0.09,0.38,0.85, -6.78, -0.03, -0.31,
 -0.09,0.37,0.85, -6.34, 0.18, -0.69,
 -0.10,0.37,0.86, -6.56, 0.38, -0.52,
 -0.09,0.37,0.86, -7.37, 0.56, -1.07,
 -0.10,0.36,0.86, -6.21, -0.23, -1.39,
 -0.10,0.36,0.86, -7.63, 0.90, -1.08,
 -0.08,0.38,0.86, -9.94, 0.98, -1.86,
 -0.12,0.35,0.86, -4.23, -0.70, -2.32,
 -0.10,0.37,0.86, -8.35, -0.96, -3.48,
 -0.10,0.37,0.86, -7.57, -1.11, -3.33,
 -0.10,0.36,0.85, -4.20, -0.92, -5.15,
 -0.07,0.36,0.86, -5.13, 0.75, -1.56,
 -0.11,0.36,0.88, -7.69, 0.06, -2.21,
 -0.12,0.35,0.86, -5.77, -1.44, -4.35,
 -0.08,0.36,0.86, -4.35, -0.38, -3.40,
 -0.08,0.37,0.88, -8.21, 2.50, -2.69,
 -0.07,0.38,0.87, -8.52, 1.66, -4.41,
 -0.10,0.36,0.87, -6.23, 0.37, -3.24,
 -0.08,0.36,0.86, -5.08, 1.04, -4.26,
 -0.11,0.34,0.86, -2.18, 1.40, -3.27,
 -0.11,0.34,0.87, -4.27, 0.70, -2.84,
 -0.07,0.35,0.85, -4.35, 1.31, -3.33,
 -0.10,0.35,0.87, -4.52, 1.31, -2.69,
 -0.09,0.36,0.87, -3.05, 3.56, -3.31,
 -0.10,0.36,0.87, -3.59, 2.29, -2.95,
 -0.09,0.34,0.86, -3.01, 3.21, -2.69,
 -0.10,0.33,0.88, 1.57, 1.34, -1.82,
 -0.08,0.35,0.87, -0.67, 3.95, -2.53,
 -0.11,0.35,0.87, -3.07, 2.69, -2.34,
 -0.11,0.34,0.86, 0.17, 0.99, -2.29,
 -0.11,0.36,0.87, -2.79, 2.32, -2.12,
 -0.10,0.36,0.87, -3.56, 0.84, -1.98,
 -0.10,0.36,0.87, -3.28, 0.35, -1.98,
 -0.09,0.37,0.87, -8.03, 2.18, -1.76,
 -0.10,0.36,0.87, -5.54, -0.95, -1.50,
 -0.09,0.35,0.87, -5.50, 0.14, 0.12,
 -0.08,0.37,0.86, -8.14, 0.90, -0.63,
 -0.11,0.36,0.87, -6.38, -0.40, 0.21,
 -0.08,0.37,0.86, -7.92, 0.90, -2.05,
 -0.10,0.36,0.86, -8.37, 1.04, -0.26,
 -0.08,0.36,0.86, -6.11, 0.46, -1.68,
 -0.09,0.37,0.87, -6.20, 2.14, -1.95,
 -0.09,0.36,0.86, -5.40, 1.48, -0.79,
 -0.10,0.36,0.87, -4.99, 1.18, -0.47,
 -0.08,0.37,0.87, -5.65, 3.79, -0.92,
 -0.11,0.37,0.86, -4.12, 0.27, -2.27,
 -0.09,0.38,0.86, -5.92, 2.32, -0.12,
 -0.09,0.37,0.86, -7.94, 1.83, -0.82,
 -0.09,0.37,0.85, -7.63, 1.45, -1.65,
 -0.10,0.38,0.86, -5.56, 0.66, -1.69,
 -0.10,0.37,0.86, -5.77, 0.64, -1.76,
 -0.10,0.39,0.87, -6.53, 0.69, -2.37,
 -0.11,0.36,0.87, -4.09, -0.93, -1.34,
 -0.06,0.38,0.85, -5.15, 3.04, -3.51,
 -0.11,0.38,0.85, -6.61, -1.76, -2.87,
 -0.08,0.38,0.87, -3.28, 0.44, -2.92,
 -0.10,0.37,0.86, -3.68, 0.84, -2.98,
 -0.10,0.38,0.87, -5.71, 0.32, -2.32,
 -0.10,0.37,0.87, -3.89, 0.02, -1.76,
 -0.09,0.38,0.85, -3.19, 1.71, -3.24,
 -0.09,0.39,0.85, -4.61, 1.08, -2.90,
 -0.10,0.38,0.86, -2.18, 0.09, -2.53,
 -0.09,0.41,0.86, -6.20, 1.79, -2.87,
 -0.10,0.40,0.86, -5.34, 1.31, -3.57,
 -0.09,0.39,0.86, -4.09, 0.76, -3.73,
 -0.10,0.39,0.84, -4.92, 0.60, -3.83,
 -0.11,0.39,0.85, -3.83, -0.15, -2.67,
 -0.08,0.40,0.87, -4.32, 0.67, -2.70,
 -0.07,0.40,0.85, -5.37, 2.06, -3.07,
 -0.07,0.41,0.86, -7.83, 2.78, -1.74,
 -0.09,0.39,0.84, -5.05, 1.24, -1.69,
 -0.10,0.39,0.86, -3.89, 2.23, -1.18,
 -0.09,0.42,0.86, -6.55, 1.68, -1.94,
 -0.09,0.42,0.84, -6.12, 3.16, -0.38,
 -0.11,0.38,0.88, -4.61, 1.42, -0.29,
