time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.01,-0.08,1.05,-11.11,6.96,8.15
3.3333333333333333e-06,-0.03,-0.08,1.06,-9.8,7.13,5.66
6.666666666666667e-06,-0.01,-0.09,1.0,-6.55,6.93,2.61
9.999999999999999e-06,0.03,-0.1,1.02,-4.46,3.71,0.63
1.3333333333333333e-05,0.03,-0.1,1.05,-2.84,-5.01,0.14
1.6666666666666667e-05,0.06,-0.09,1.02,-0.27,-10.37,0.15
2e-05,0.08,-0.09,1.02,0.76,-13.86,-0.56
2.3333333333333336e-05,0.11,-0.09,1.0,2.23,-9.42,1.54
2.666666666666667e-05,0.12,-0.06,1.04,1.21,-2.24,3.1
3.0000000000000004e-05,0.07,-0.08,1.1,-0.63,-3.08,0.7
3.3333333333333335e-05,0.14,-0.09,1.04,-0.73,4.23,0.41
3.6666666666666666e-05,0.15,-0.08,1.04,-0.38,8.11,5.28
3.9999999999999996e-05,0.16,-0.09,1.05,-0.79,3.5,8.18
4.333333333333333e-05,0.09,-0.1,1.1,-0.46,-0.44,8.66
4.666666666666666e-05,0.13,-0.11,1.06,-0.41,0.35,8.32
4.999999999999999e-05,0.09,-0.1,1.11,-8.46,2.43,8.58
5.333333333333332e-05,0.09,-0.11,1.11,-11.88,6.98,8.72
5.666666666666665e-05,0.09,-0.1,1.09,-10.38,10.31,10.99
5.999999999999998e-05,0.06,-0.13,1.07,-6.75,7.79,9.79
6.333333333333332e-05,0.05,-0.14,1.08,-3.89,5.97,7.79
6.666666666666666e-05,0.06,-0.12,1.11,-4.53,8.26,9.01
7e-05,0.06,-0.1,1.14,-8.31,8.75,8.23
7.333333333333333e-05,-0.05,-0.15,1.2,-11.44,-0.23,5.82
7.666666666666667e-05,-0.03,-0.13,1.17,-16.95,1.69,2.34
8e-05,0.02,-0.13,1.11,-21.4,10.32,0.92
8.333333333333334e-05,0.01,-0.14,1.1,-24.31,15.11,-0.69
8.666666666666668e-05,0.04,-0.16,1.08,-22.79,15.48,-0.99
9.000000000000002e-05,0.01,-0.17,1.05,-18.9,5.1,-1.39
9.333333333333336e-05,0.02,-0.16,1.02,-13.57,-4.81,-1.47
9.66666666666667e-05,0.04,-0.16,1.03,-11.71,-3.97,-2.29
0.00010000000000000003,0.07,-0.14,1.04,-13.44,3.25,-4.79
0.00010333333333333337,0.06,-0.14,1.06,-18.37,9.24,-4.7
0.00010666666666666671,0.1,-0.14,1.11,-17.33,2.9,-5.16
0.00011000000000000004,0.08,-0.14,1.06,-16.44,1.68,-3.88
0.00011333333333333338,0.08,-0.12,1.02,-15.44,-5.08,-1.47
0.00011666666666666672,0.06,-0.15,1.04,-13.95,-1.45,-2.78
