time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.0,0.2,1.06,-13.83,35.21,12.34
3.3333333333333333e-06,-0.02,0.18,1.01,-10.92,28.84,9.66
6.666666666666667e-06,-0.04,0.15,1.01,-7.24,18.67,6.03
9.999999999999999e-06,-0.05,0.14,1.03,-5.02,7.01,3.98
1.3333333333333333e-05,-0.05,0.13,1.05,-4.64,-5.73,3.05
1.6666666666666667e-05,0.01,0.15,1.07,-5.28,-10.6,2.99
2e-05,0.01,0.13,1.02,-2.75,-13.51,2.31
2.3333333333333336e-05,0.0,0.15,1.06,-3.48,-17.05,1.01
2.666666666666667e-05,0.03,0.15,1.06,-3.44,-17.11,0.41
3.0000000000000004e-05,0.06,0.15,1.03,-2.96,-14.24,-0.44
3.3333333333333335e-05,0.05,0.14,1.02,-0.9,-11.94,-1.22
3.6666666666666666e-05,0.05,0.15,1.03,-2.38,-13.65,0.2
3.9999999999999996e-05,0.03,0.16,1.05,-5.47,-17.34,-0.15
4.333333333333333e-05,0.06,0.17,1.05,-7.59,-16.63,-1.16
4.666666666666666e-05,0.11,0.16,0.98,-6.06,-11.08,-1.56
4.999999999999999e-05,0.13,0.16,0.99,-5.07,-5.28,-1.6
5.333333333333332e-05,0.1,0.19,1.04,-6.58,-3.91,-0.84
5.666666666666665e-05,0.1,0.17,1.02,-7.34,-4.4,-0.24
5.999999999999998e-05,0.09,0.18,1.05,-10.49,-5.53,1.04
6.333333333333332e-05,0.1,0.16,1.02,-8.81,-3.16,1.66
6.666666666666666e-05,0.1,0.15,0.98,-5.74,-1.59,1.21
7e-05,0.07,0.15,1.0,-5.21,-1.22,0.05
7.333333333333333e-05,0.05,0.16,1.0,-7.34,-0.99,-2.24
7.666666666666667e-05,0.09,0.14,0.98,-5.63,-2.53,-1.22
8e-05,0.09,0.14,0.97,-4.24,-5.69,0.0
8.333333333333334e-05,0.09,0.18,1.05,-11.33,-2.38,-0.49
