time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.39,0.19,0.91,-4.5,-4.03,2.44
3.3333333333333333e-06,0.39,0.18,0.9,-2.32,-4.35,1.69
6.666666666666667e-06,0.38,0.19,0.91,-1.56,-6.58,0.95
9.999999999999999e-06,0.41,0.18,0.9,-0.2,-5.01,0.34
1.3333333333333333e-05,0.4,0.19,0.9,1.62,-6.5,-0.5
1.6666666666666667e-05,0.42,0.2,0.93,0.2,-3.34,-0.17
2e-05,0.41,0.2,0.93,-0.32,-5.37,1.01
2.3333333333333336e-05,0.43,0.22,0.96,-3.25,-5.56,2.27
2.666666666666667e-05,0.43,0.21,0.95,-4.35,-5.8,2.96
3.0000000000000004e-05,0.42,0.22,0.99,-8.37,-6.11,2.99
3.3333333333333335e-05,0.41,0.19,0.94,-7.6,-4.69,3.44
3.6666666666666666e-05,0.4,0.16,0.93,-5.97,-4.56,2.35
3.9999999999999996e-05,0.41,0.16,0.88,-1.86,-7.24,2.29
4.333333333333333e-05,0.38,0.16,0.89,-1.79,-5.83,2.99
4.666666666666666e-05,0.39,0.15,0.86,2.18,-5.56,1.82
4.999999999999999e-05,0.41,0.15,0.85,6.24,-3.33,0.27
5.333333333333332e-05,0.39,0.18,0.91,4.67,-5.19,-0.6
5.666666666666665e-05,0.43,0.21,0.96,0.85,-2.76,-0.03
5.999999999999998e-05,0.43,0.21,0.96,-0.12,-4.29,1.92
6.333333333333332e-05,0.43,0.21,0.94,-2.15,-0.11,0.23
6.666666666666666e-05,0.43,0.21,0.98,-5.1,-1.1,1.68
7e-05,0.41,0.2,0.96,-6.06,-1.3,1.27
7.333333333333333e-05,0.41,0.18,0.91,-4.06,-2.4,1.25
7.666666666666667e-05,0.39,0.18,0.9,-3.63,-5.51,1.34
8e-05,0.42,0.19,0.92,-5.54,-5.91,1.94
8.333333333333334e-05,0.44,0.2,0.92,-7.98,-1.65,0.55
8.666666666666668e-05,0.44,0.2,0.93,-8.72,0.7,0.4
9.000000000000002e-05,0.44,0.18,0.94,-9.13,0.08,0.84
9.333333333333336e-05,0.43,0.16,0.94,-5.59,-1.68,0.26
9.66666666666667e-05,0.46,0.21,1.01,-7.88,-6.03,4.18
0.00010000000000000003,0.43,0.18,1.03,-10.67,-9.85,5.42
0.00010333333333333337,0.49,0.15,0.98,-13.4,-2.47,5.16
0.00010666666666666671,0.52,0.13,0.97,-15.37,10.78,3.89
0.00011000000000000004,0.5,0.14,0.99,-17.07,23.79,3.1
0.00011333333333333338,0.43,0.18,1.02,-17.85,27.56,3.56
0.00011666666666666672,0.37,0.15,1.03,-17.76,23.39,0.82
0.00012000000000000006,0.38,0.14,1.0,-14.96,20.0,-2.53
0.0001233333333333334,0.38,0.13,0.95,-12.31,16.38,-2.81
0.00012666666666666672,0.37,0.12,0.97,-11.76,8.08,-2.37
0.00013000000000000004,0.42,0.15,0.96,-13.97,4.96,-0.61
