time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.13,-0.48,0.84,17.66,16.24,2.85
3.3333333333333333e-06,-0.13,-0.48,0.86,19.63,16.55,2.99
6.666666666666667e-06,-0.15,-0.45,0.91,18.26,10.72,4.98
9.999999999999999e-06,-0.16,-0.46,0.96,14.35,8.23,3.98
1.3333333333333333e-05,-0.16,-0.46,0.92,11.71,14.95,1.74
1.6666666666666667e-05,-0.14,-0.46,0.94,12.03,15.66,3.3
2e-05,-0.2,-0.47,0.95,11.22,4.72,3.24
2.3333333333333336e-05,-0.19,-0.47,0.92,13.63,0.76,2.9
2.666666666666667e-05,-0.2,-0.46,0.93,12.67,-4.75,1.86
3.0000000000000004e-05,-0.18,-0.47,0.93,9.92,-1.59,-0.14
3.3333333333333335e-05,-0.18,-0.46,0.88,12.09,-0.43,-1.28
3.6666666666666666e-05,-0.19,-0.43,0.93,9.97,-2.82,-2.67
3.9999999999999996e-05,-0.13,-0.45,0.91,8.73,6.63,-1.11
4.333333333333333e-05,-0.16,-0.45,0.86,11.22,4.35,-0.52
4.666666666666666e-05,-0.21,-0.46,0.92,10.41,-2.26,-3.11
4.999999999999999e-05,-0.18,-0.43,0.91,8.82,-0.56,-5.01
5.333333333333332e-05,-0.12,-0.43,0.9,8.67,0.18,-3.59
5.666666666666665e-05,-0.14,-0.44,0.89,7.68,0.67,-1.59
5.999999999999998e-05,-0.18,-0.44,0.89,8.0,-2.37,-2.92
6.333333333333332e-05,-0.14,-0.42,0.88,6.58,0.35,-2.0
6.666666666666666e-05,-0.15,-0.43,0.9,6.06,-1.27,-1.11
7e-05,-0.17,-0.44,0.92,3.82,-4.95,-1.6
7.333333333333333e-05,-0.14,-0.42,0.9,4.79,-0.64,-2.52
7.666666666666667e-05,-0.12,-0.41,0.88,5.89,4.4,-2.14
8e-05,-0.17,-0.41,0.93,3.92,-0.84,-2.56
8.333333333333334e-05,-0.14,-0.41,0.91,3.19,0.08,-0.81
8.666666666666668e-05,-0.18,-0.42,0.88,3.42,-1.42,-1.59
9.000000000000002e-05,-0.21,-0.43,0.89,2.11,-5.02,-4.99
9.333333333333336e-05,-0.21,-0.43,0.89,-2.55,-8.23,-8.31
9.66666666666667e-05,-0.2,-0.44,0.9,-0.72,-14.34,-10.58
0.00010000000000000003,-0.15,-0.43,0.84,0.76,-11.94,-12.73
0.00010333333333333337,-0.13,-0.42,0.85,-1.33,-10.32,-11.08
