time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.27,-0.31,0.97,12.26,-11.34,-3.98
3.3333333333333333e-06,0.27,-0.31,0.94,12.72,-5.74,-4.7
6.666666666666667e-06,0.27,-0.31,0.92,13.18,0.85,-6.85
9.999999999999999e-06,0.29,-0.3,0.97,10.89,0.99,-5.45
1.3333333333333333e-05,0.29,-0.29,0.97,12.08,-1.69,-2.85
1.6666666666666667e-05,0.27,-0.3,0.96,11.31,3.45,-4.49
2e-05,0.26,-0.29,1.02,6.44,8.23,-8.02
2.3333333333333336e-05,0.24,-0.29,1.08,-3.16,13.59,-12.38
2.666666666666667e-05,0.27,-0.26,1.09,-14.82,28.24,-15.11
3.0000000000000004e-05,0.32,-0.25,1.0,-16.93,36.17,-13.21
3.3333333333333335e-05,0.35,-0.27,0.96,-13.37,34.92,-5.71
3.6666666666666666e-05,0.26,-0.3,0.98,-8.76,11.79,-0.56
3.9999999999999996e-05,0.25,-0.31,0.95,-8.21,2.0,-0.09
4.333333333333333e-05,0.25,-0.31,0.92,-6.87,0.81,-0.5
4.666666666666666e-05,0.24,-0.31,0.95,-8.03,0.96,-1.98
4.999999999999999e-05,0.25,-0.32,0.89,-5.98,4.0,-2.34
5.333333333333332e-05,0.23,-0.33,0.88,-2.95,2.49,-2.84
5.666666666666665e-05,0.22,-0.32,0.86,1.44,-1.83,-2.58
5.999999999999998e-05,0.24,-0.32,0.87,5.01,-5.36,-1.65
6.333333333333332e-05,0.22,-0.32,0.9,7.94,-11.11,-1.94
6.666666666666666e-05,0.25,-0.31,0.89,7.98,-8.37,-2.84
7e-05,0.26,-0.3,0.9,8.26,-7.08,-2.9
7.333333333333333e-05,0.25,-0.31,0.94,6.64,-7.76,-2.81
7.666666666666667e-05,0.28,-0.3,0.88,9.11,-4.69,-1.42
8e-05,0.3,-0.28,0.9,9.45,-2.14,-0.12
8.333333333333334e-05,0.3,-0.29,0.89,10.95,0.06,1.89
8.666666666666668e-05,0.3,-0.29,0.89,12.55,0.95,2.95
9.000000000000002e-05,0.28,-0.29,0.9,13.65,-2.11,4.52
9.333333333333336e-05,0.27,-0.29,0.93,14.02,-4.98,5.15
9.66666666666667e-05,0.26,-0.28,0.91,14.29,-8.67,5.01
0.00010000000000000003,0.26,-0.28,0.91,13.76,-9.6,5.34
0.00010333333333333337,0.28,-0.27,0.92,12.58,-7.08,5.76
0.00010666666666666671,0.32,-0.27,0.88,12.41,2.37,7.25
0.00011000000000000004,0.27,-0.28,0.91,10.26,4.87,7.19
0.00011333333333333338,0.27,-0.27,0.89,11.83,6.55,7.19
0.00011666666666666672,0.25,-0.28,0.91,12.98,4.81,6.6
0.00012000000000000006,0.24,-0.28,0.92,13.74,1.21,6.76
0.0001233333333333334,0.22,-0.27,0.96,12.87,-3.51,5.69
0.00012666666666666672,0.24,-0.27,0.94,13.6,-3.71,5.01
0.00013000000000000004,0.24,-0.27,0.96,13.71,1.42,2.69
0.00013333333333333337,0.25,-0.26,0.97,13.69,3.95,2.52
0.0001366666666666667,0.25,-0.26,0.96,18.05,2.63,4.08
0.00014000000000000001,0.24,-0.26,1.01,17.08,-4.03,5.1
0.00014333333333333334,0.24,-0.26,0.98,18.61,-1.39,4.9
0.00014666666666666666,0.22,-0.25,1.01,18.09,-0.76,3.83
0.00015,0.21,-0.25,1.05,14.61,-3.71,2.26
0.0001533333333333333,0.21,-0.23,1.04,12.78,0.34,0.32
0.00015666666666666663,0.24,-0.23,1.03,9.1,4.4,-0.72
0.00015999999999999996,0.21,-0.23,1.04,5.63,3.89,-1.57
0.00016333333333333328,0.23,-0.24,1.0,5.89,1.33,-1.01
0.0001666666666666666,0.25,-0.23,0.97,5.95,3.13,-0.5
0.00016999999999999993,0.22,-0.23,1.0,5.85,1.07,-1.22
0.00017333333333333325,0.22,-0.23,0.95,7.56,2.43,-1.88
0.00017666666666666658,0.22,-0.23,0.93,9.25,3.28,-3.16
0.0001799999999999999,0.23,-0.23,0.95,9.31,1.89,-3.31
0.00018333333333333323,0.23,-0.22,0.92,10.92,3.8,-3.42
0.00018666666666666655,0.23,-0.22,0.94,9.4,0.9,-3.42
0.00018999999999999987,0.23,-0.21,0.96,5.59,-1.94,-3.91
0.0001933333333333332,0.29,-0.1,0.92,9.13,2.75,-3.21
0.00019666666666666652,0.22,-0.22,0.97,8.21,2.81,-4.64
0.00019999999999999985,0.22,-0.21,0.99,5.68,1.59,-6.08
0.00020333333333333317,0.25,-0.2,0.96,7.83,3.36,-4.79
0.0002066666666666665,0.26,-0.2,0.96,8.02,6.0,-4.7
0.00020999999999999982,0.25,-0.2,0.97,7.51,2.63,-5.11
0.00021333333333333314,0.25,-0.2,1.0,6.27,-2.95,-4.15
0.00021666666666666647,0.28,-0.2,0.95,7.57,-3.31,-2.35
0.0002199999999999998,0.27,-0.22,0.97,10.81,-2.17,-2.5
0.00022333333333333311,0.24,-0.19,1.02,7.21,-4.06,-4.12
0.00022666666666666644,0.28,-0.18,0.99,6.53,2.38,-3.66
0.00022999999999999976,0.24,-0.19,0.98,5.05,2.6,-4.29
0.0002333333333333331,0.24,-0.2,0.98,4.26,-1.39,-4.27
0.0002366666666666664,0.26,-0.2,0.93,6.7,-3.21,-2.49
