time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,-0.17,0.11,1.02,-46.41,54.87,45.66
3.3333333333333333e-06,-0.17,0.11,0.96,-40.12,45.94,51.48
6.666666666666667e-06,-0.26,0.09,0.76,-24.55,43.66,46.75
9.999999999999999e-06,-0.35,0.15,0.86,-24.84,48.2,31.74
1.3333333333333333e-05,-0.34,0.15,0.93,-21.28,37.5,25.37
1.6666666666666667e-05,-0.34,0.13,1.03,-15.1,14.35,27.36
2e-05,-0.4,0.06,0.92,9.5,-13.57,29.36
2.3333333333333336e-05,-0.41,0.05,0.94,25.19,-51.8,27.8
2.666666666666667e-05,-0.49,0.08,1.06,23.42,-73.15,11.24
3.0000000000000004e-05,-0.27,0.17,1.12,13.45,-57.34,-4.89
3.3333333333333335e-05,0.01,0.19,1.13,-2.09,-25.95,-6.27
3.6666666666666666e-05,0.07,0.12,1.04,4.89,-21.98,3.82
3.9999999999999996e-05,-0.06,0.06,0.94,21.07,-24.84,10.15
4.333333333333333e-05,-0.19,0.06,0.92,26.43,-34.23,7.77
4.666666666666666e-05,-0.21,-0.02,0.72,42.84,-31.34,-3.57
4.999999999999999e-05,-0.19,-0.05,0.64,62.95,-34.84,-11.92
5.333333333333332e-05,-0.23,-0.05,0.75,77.19,-40.95,-25.6
5.666666666666665e-05,-0.25,0.08,0.99,76.53,-49.62,-35.95
5.999999999999998e-05,-0.07,0.13,1.09,76.75,-43.59,-38.84
6.333333333333332e-05,0.14,0.25,1.41,55.22,-30.89,-31.39
6.666666666666666e-05,0.28,0.3,1.52,28.44,-7.39,-18.52
7e-05,0.43,0.28,1.41,8.11,36.87,-7.8
7.333333333333333e-05,0.29,0.24,1.21,1.4,56.52,4.08
7.666666666666667e-05,0.18,0.14,0.9,15.4,69.08,9.42
8e-05,-0.1,0.08,0.78,35.28,40.6,13.66
8.333333333333334e-05,-0.21,0.07,0.75,54.79,13.63,9.83
8.666666666666668e-05,-0.31,0.09,0.89,60.29,-11.15,-0.29
9.000000000000002e-05,-0.32,0.25,1.27,40.85,-25.73,-12.24
9.333333333333336e-05,-0.16,0.26,1.28,25.16,-6.72,-20.87
9.66666666666667e-05,-0.01,0.29,1.32,7.94,4.52,-14.35
0.00010000000000000003,0.15,0.31,1.2,-2.52,18.63,0.41
0.00010333333333333337,0.14,0.33,1.17,-12.63,36.47,12.7
0.00010666666666666671,0.02,0.28,1.1,-14.47,40.4,19.69
0.00011000000000000004,-0.16,0.27,1.16,-19.15,29.89,20.23
0.00011333333333333338,-0.26,0.22,1.1,-20.93,18.73,15.91
0.00011666666666666672,-0.3,0.2,1.03,-15.45,8.44,9.91
0.00012000000000000006,-0.23,0.19,1.03,-11.34,-0.99,8.11
0.0001233333333333334,-0.23,0.21,1.11,-10.6,-9.91,5.59
0.00012666666666666672,-0.2,0.29,1.26,-21.11,-17.8,3.77
0.00013000000000000004,-0.1,0.3,1.27,-35.82,-9.15,3.95
0.00013333333333333337,-0.09,0.25,1.18,-42.0,-6.14,9.18
0.0001366666666666667,-0.12,0.19,1.0,-32.75,-10.93,10.58
0.00014000000000000001,-0.14,0.16,0.93,-22.12,-13.07,10.15
0.00014333333333333334,-0.18,0.13,0.88,-9.5,-14.4,5.56
0.00014666666666666666,-0.19,0.14,0.91,3.92,-11.59,3.98
0.00015,-0.28,0.19,1.15,0.61,-26.69,2.35
0.0001533333333333333,-0.2,0.23,1.16,-13.54,-26.72,-2.18
0.00015666666666666663,-0.16,0.23,1.09,-19.57,-29.68,-3.21
0.00015999999999999996,-0.11,0.19,1.04,-26.23,-21.4,-3.3
0.00016333333333333328,-0.07,0.18,0.95,-28.06,-14.49,-1.42
0.0001666666666666666,-0.14,0.12,0.95,-28.6,-22.81,2.41
0.00016999999999999993,-0.11,0.09,0.83,-24.66,-26.14,8.14
0.00017333333333333325,-0.09,0.06,0.84,-12.37,-28.03,10.87
0.00017666666666666658,-0.1,0.07,0.85,-15.33,-21.86,7.76
0.0001799999999999999,-0.07,0.08,0.91,-18.29,-27.59,6.24
0.00018333333333333323,-0.18,0.05,0.88,-15.63,-29.08,3.79
0.00018666666666666655,-0.25,0.06,1.0,-16.17,-39.71,1.63
0.00018999999999999987,-0.16,0.05,0.98,-12.72,-36.26,-3.01
0.0001933333333333332,-0.04,0.1,0.93,-11.53,-23.83,-4.27
0.00019666666666666652,-0.03,0.08,0.95,-10.79,-11.79,-5.15
0.00019999999999999985,-0.03,0.08,0.97,-13.13,-8.7,-0.63
0.00020333333333333317,-0.05,0.06,0.92,-8.64,-8.79,3.86
0.0002066666666666665,-0.05,0.08,0.99,-13.88,-4.81,7.62
0.00020999999999999982,-0.16,0.05,1.02,-13.13,-2.67,3.53
0.00021333333333333314,-0.14,0.04,0.98,-10.14,-9.98,5.59
0.00021666666666666647,-0.17,0.03,0.96,-5.97,-14.27,0.29
0.0002199999999999998,-0.11,0.05,0.96,-3.89,-10.69,-6.64
0.00022333333333333311,-0.02,0.05,1.0,-4.61,-2.64,-6.32
0.00022666666666666644,-0.03,0.05,1.03,-7.45,0.34,-5.21
0.00022999999999999976,-0.01,0.08,1.13,-13.5,-0.2,-0.47
0.0002333333333333331,-0.06,0.07,1.12,-15.82,2.34,-0.06
0.0002366666666666664,-0.11,0.05,1.08,-14.93,-0.84,-1.57
0.00023999999999999974,-0.13,0.05,1.1,-17.5,-3.45,-3.86
0.00024333333333333306,-0.08,0.0,0.98,-8.84,-8.0,-4.46
0.0002466666666666664,-0.13,-0.05,0.95,-0.79,-19.33,-3.3
0.00024999999999999973,-0.08,0.01,0.96,3.3,-18.4,-5.82
0.00025333333333333306,-0.11,0.02,1.0,4.0,-27.05,-8.84
0.0002566666666666664,-0.07,0.05,1.02,3.37,-27.31,-11.83
0.0002599999999999997,0.08,0.1,1.05,0.02,-17.98,-9.68
0.00026333333333333303,0.09,0.12,1.07,-6.26,-9.54,-6.29
0.00026666666666666635,0.02,0.07,1.02,-2.75,-6.81,-8.58
0.0002699999999999997,0.04,0.07,1.01,-0.66,-7.39,-8.35
0.000273333333333333,0.06,0.03,0.93,5.28,-10.76,-5.94
0.0002766666666666663,0.04,0.05,1.0,9.1,-20.55,-1.07
0.00027999999999999965,0.03,0.04,1.02,11.19,-20.08,1.1
0.000283333333333333,0.02,0.05,1.02,11.97,-23.19,0.11
0.0002866666666666663,0.0,0.06,1.08,8.69,-24.32,-4.35
0.0002899999999999996,0.06,0.1,1.1,2.85,-18.03,-4.17
0.00029333333333333295,0.11,0.11,1.09,0.46,-12.05,-2.23
0.00029666666666666627,0.12,0.1,1.09,-1.95,-4.11,-0.15
0.0002999999999999996,0.11,0.08,1.04,0.24,0.21,2.15
0.0003033333333333329,0.11,0.09,1.01,-1.15,0.2,2.43
0.00030666666666666624,0.05,0.08,1.07,-5.28,-1.25,3.82
0.00030999999999999957,0.08,0.1,1.08,-9.4,-0.61,4.89
0.0003133333333333329,0.05,0.06,1.01,-9.66,2.72,4.35
0.0003166666666666662,0.04,0.04,1.01,-8.5,5.88,2.61
0.00031999999999999954,0.04,0.05,0.99,-7.22,5.65,0.41
0.00032333333333333286,0.04,0.06,1.04,-8.87,1.42,2.27
0.0003266666666666662,0.04,0.06,1.05,-10.06,0.58,3.44
0.0003299999999999995,-0.0,0.07,1.06,-12.47,-2.53,3.16
0.00033333333333333283,0.07,0.05,1.03,-12.05,2.82,2.89
0.00033666666666666616,0.06,0.04,0.99,-10.66,5.37,4.15
0.0003399999999999995,0.07,0.01,1.02,-8.96,8.34,4.41
0.0003433333333333328,-0.0,0.04,1.05,-14.35,5.28,2.75
0.00034666666666666613,0.01,0.03,1.02,-15.24,6.67,0.24
0.00034999999999999945,0.04,0.01,0.97,-12.66,6.81,1.39
0.0003533333333333328,0.03,0.01,0.98,-11.22,7.71,1.16
0.0003566666666666661,-0.02,0.02,1.02,-12.52,3.07,0.84
0.0003599999999999994,0.01,0.02,1.02,-12.0,0.78,1.21
0.00036333333333333275,0.02,0.01,0.99,-10.78,1.89,0.53
0.0003666666666666661,0.04,0.01,1.0,-9.98,5.77,0.44
0.0003699999999999994,0.01,0.0,0.97,-8.55,7.76,-0.52
0.0003733333333333327,0.03,0.0,0.99,-7.48,8.66,-0.49
0.00037666666666666605,-0.01,0.02,1.05,-11.97,9.22,-2.35
0.00037999999999999937,-0.03,0.01,1.02,-9.53,1.98,-0.7
0.0003833333333333327,0.0,-0.0,0.98,-5.05,-0.73,0.96
0.000386666666666666,-0.01,0.01,1.01,-2.81,-5.11,2.84
0.00038999999999999934,-0.01,-0.03,0.95,-0.26,-8.12,3.36
0.00039333333333333267,0.01,-0.01,0.98,1.31,-5.73,1.48
0.000396666666666666,0.01,0.0,1.03,-3.73,3.01,-3.13
0.0003999999999999993,-0.0,0.01,1.03,-3.05,2.46,-2.9
0.00040333333333333264,0.0,0.04,1.06,-4.2,-1.44,-2.35
0.00040666666666666596,0.05,0.05,1.06,-9.69,3.1,-3.98
0.0004099999999999993,0.04,0.04,1.05,-12.34,3.4,-2.47
0.0004133333333333326,0.03,0.0,1.0,-8.11,2.99,-0.82
0.00041666666666666593,0.04,-0.02,0.98,-1.92,1.18,2.95
0.00041999999999999926,0.02,-0.04,0.94,4.43,1.83,3.25
0.0004233333333333326,0.01,-0.02,1.01,4.23,1.34,2.53
0.0004266666666666659,0.04,0.02,1.03,2.11,-2.26,1.71
0.00042999999999999923,-0.02,0.0,1.01,2.0,-6.11,1.51
0.00043333333333333255,-0.01,0.02,1.06,-2.08,-6.47,0.12
0.0004366666666666659,0.0,0.0,1.01,-5.08,-5.94,-0.5
0.0004399999999999992,0.07,-0.0,0.96,-1.53,-0.21,0.95
0.0004433333333333325,0.04,0.0,0.99,-1.56,2.73,2.15
0.00044666666666666585,0.04,0.02,1.02,-4.78,4.63,2.85
0.0004499999999999992,0.02,0.02,0.96,-1.59,1.92,4.29
0.0004533333333333325,0.01,0.01,0.97,2.11,1.74,3.82
0.0004566666666666658,-0.01,0.05,1.1,-3.76,-1.71,4.03
0.00045999999999999915,-0.02,0.03,1.07,-4.7,-5.08,3.8
0.00046333333333333247,0.03,0.0,0.99,-3.28,-2.84,3.82
0.0004666666666666658,0.03,0.01,1.02,-3.11,-1.37,2.09
0.0004699999999999991,0.03,0.01,1.06,-5.45,0.08,0.95
0.00047333333333333244,-0.02,0.03,1.1,-11.88,-0.96,-2.99
0.00047666666666666577,0.02,-0.0,1.03,-10.26,-0.55,-3.69
0.0004799999999999991,0.06,-0.01,1.01,-7.91,1.94,-1.31
0.0004833333333333324,0.04,-0.01,1.02,-6.49,3.66,-0.34
0.00048666666666666574,0.02,-0.02,1.02,-3.74,4.84,0.18
0.0004899999999999991,-0.0,-0.02,1.04,-4.09,2.53,0.87
0.0004933333333333325,0.0,-0.02,1.05,-3.24,-2.55,2.76
0.0004966666666666659,0.0,-0.03,1.02,-2.43,-2.18,1.74
0.0004999999999999993,0.04,-0.01,1.0,-5.16,-0.18,-0.61
0.0005033333333333326,0.01,-0.02,1.03,-6.43,-0.56,-1.22
0.000506666666666666,-0.01,-0.02,1.01,-6.53,1.07,-2.72
0.0005099999999999994,0.02,-0.02,1.02,-7.47,0.27,-2.24
0.0005133333333333328,0.01,-0.03,1.03,-9.59,-1.36,-2.21
0.0005166666666666661,-0.01,-0.04,1.02,-11.34,-1.07,-2.87
0.0005199999999999995,-0.02,-0.03,1.03,-11.45,-0.53,-2.81
0.0005233333333333329,0.01,-0.04,0.99,-8.46,-0.27,-2.58
0.0005266666666666663,-0.03,-0.05,0.95,-4.63,0.46,-5.85
0.0005299999999999997,0.03,-0.02,1.05,-6.27,-1.54,-3.42
0.000533333333333333,0.01,-0.0,1.05,-8.47,3.71,-5.66
0.0005366666666666664,-0.02,0.04,1.1,-4.52,15.19,-13.8
0.0005399999999999998,-0.18,-0.03,1.02,-15.42,-15.33,-3.79
0.0005433333333333332,0.11,-0.09,0.85,-1.62,-4.08,-5.73
