time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.02,-0.28,1.05,15.86,10.44,5.05
3.3333333333333333e-06,0.0,-0.25,1.04,15.69,8.26,6.17
6.666666666666667e-06,-0.02,-0.25,1.01,17.68,6.34,12.61
9.999999999999999e-06,-0.03,-0.27,0.97,23.86,8.96,15.98
1.3333333333333333e-05,-0.09,-0.29,0.9,31.88,14.38,10.98
1.6666666666666667e-05,-0.14,-0.31,0.91,40.49,14.73,6.6
2e-05,-0.11,-0.3,0.95,44.47,15.8,4.41
2.3333333333333336e-05,-0.11,-0.29,1.05,32.63,11.76,1.24
2.666666666666667e-05,-0.09,-0.24,1.11,23.53,5.73,2.11
3.0000000000000004e-05,-0.09,-0.22,1.11,7.71,-0.06,1.77
3.3333333333333335e-05,-0.06,-0.22,0.98,8.72,-1.98,3.8
3.6666666666666666e-05,-0.06,-0.24,0.96,7.45,-6.44,5.74
3.9999999999999996e-05,-0.1,-0.25,1.0,6.67,-11.51,4.43
4.333333333333333e-05,-0.1,-0.25,0.99,1.56,-10.98,0.34
4.666666666666666e-05,-0.09,-0.25,0.92,1.82,-9.79,-0.29
4.999999999999999e-05,-0.06,-0.26,0.89,8.34,-11.68,0.11
5.333333333333332e-05,-0.06,-0.25,0.92,11.47,-13.34,0.5
5.666666666666665e-05,-0.03,-0.25,0.91,11.57,-9.28,0.63
5.999999999999998e-05,-0.05,-0.24,0.92,12.64,-6.99,1.13
6.333333333333332e-05,-0.04,-0.24,0.95,14.34,-5.31,0.11
6.666666666666666e-05,-0.06,-0.23,0.93,19.31,0.98,-1.74
7e-05,-0.05,-0.2,0.98,20.75,6.56,-2.78
7.333333333333333e-05,-0.01,-0.19,1.01,19.68,11.25,-2.24
7.666666666666667e-05,-0.02,-0.18,1.05,19.91,11.62,-0.81
8e-05,-0.02,-0.17,1.12,16.09,9.53,0.35
8.333333333333334e-05,-0.03,-0.17,1.09,14.21,9.91,1.4
8.666666666666668e-05,-0.05,-0.15,1.12,13.19,6.05,3.02
9.000000000000002e-05,-0.04,-0.16,1.11,10.56,4.46,5.44
9.333333333333336e-05,-0.08,-0.17,1.04,14.27,5.6,5.15
9.66666666666667e-05,-0.07,-0.18,1.07,13.24,7.59,4.41
0.00010000000000000003,-0.05,-0.16,1.08,11.28,7.66,3.66
0.00010333333333333337,-0.06,-0.14,1.02,13.34,10.18,4.66
0.00010666666666666671,-0.08,-0.17,1.01,17.07,9.98,6.02
0.00011000000000000004,-0.08,-0.17,0.9,28.98,19.39,5.66
0.00011333333333333338,-0.07,-0.18,0.86,41.77,33.82,2.76
0.00011666666666666672,-0.18,-0.13,0.99,45.48,26.96,0.35
0.00012000000000000006,-0.15,-0.16,1.09,38.43,21.8,2.03
0.0001233333333333334,-0.16,-0.14,1.21,24.49,9.66,1.47
0.00012666666666666672,-0.13,-0.12,1.17,1.77,6.34,-2.81
0.00013000000000000004,-0.14,-0.11,1.07,-7.59,-3.6,-3.59
0.00013333333333333337,-0.17,-0.09,1.05,3.86,-10.4,0.9
0.0001366666666666667,-0.13,-0.11,1.03,-0.37,-19.53,1.02
0.00014000000000000001,-0.11,-0.13,0.95,2.38,-10.27,-0.76
0.00014333333333333334,-0.08,-0.12,0.95,0.6,-7.04,-0.66
0.00014666666666666666,-0.1,-0.14,0.95,3.91,-12.81,-0.55
0.00015,-0.08,-0.13,0.94,8.02,-12.12,1.07
0.0001533333333333333,-0.07,-0.12,0.95,11.11,-7.13,2.92
0.00015666666666666663,-0.11,-0.13,1.01,10.26,-6.08,0.14
0.00015999999999999996,-0.1,-0.12,0.98,11.89,-4.41,-3.22
0.00016333333333333328,-0.09,-0.09,1.02,11.62,-2.52,-2.78
0.0001666666666666666,-0.07,-0.08,1.06,9.15,-5.25,-1.05
0.00016999999999999993,-0.07,-0.08,1.06,5.54,-8.0,-1.34
0.00017333333333333325,-0.09,-0.08,1.04,5.83,-9.54,-2.03
0.00017666666666666658,-0.08,-0.07,1.04,2.78,-9.11,-0.61
0.0001799999999999999,-0.06,-0.09,1.0,3.27,-6.46,-0.27
0.00018333333333333323,-0.06,-0.09,0.98,5.5,-4.2,0.34
0.00018666666666666655,-0.1,-0.1,0.99,5.6,-7.16,-0.02
0.00018999999999999987,-0.09,-0.1,0.95,8.69,-4.43,-0.85
0.0001933333333333332,-0.07,-0.1,0.97,7.6,-0.03,-1.56
0.00019666666666666652,-0.08,-0.08,1.01,5.83,0.66,-2.15
0.00019999999999999985,-0.06,-0.08,1.01,4.29,6.11,-2.85
0.00020333333333333317,-0.1,-0.09,1.0,4.27,5.25,-2.73
0.0002066666666666665,-0.12,-0.1,1.0,6.56,-0.5,-4.35
0.00020999999999999982,-0.1,-0.1,1.0,7.62,-5.54,-4.15
0.00021333333333333314,-0.1,-0.08,1.02,5.31,-11.02,-3.68
0.00021666666666666647,-0.09,-0.08,1.02,2.63,-13.25,-5.33
0.0002199999999999998,-0.08,-0.08,1.01,0.44,-12.73,-5.18
0.00022333333333333311,-0.08,-0.08,1.03,-1.83,-14.23,-5.63
0.00022666666666666644,-0.08,-0.09,0.98,-2.11,-15.34,-7.48
0.00022999999999999976,-0.08,-0.09,0.97,0.46,-16.63,-10.63
