time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.18,0.27,1.01,-12.58,-2.82,5.07
3.3333333333333333e-06,0.21,0.27,1.0,-12.37,1.77,6.73
6.666666666666667e-06,0.15,0.29,1.08,-17.08,-0.66,8.23
9.999999999999999e-06,0.15,0.28,1.05,-20.12,0.02,7.05
1.3333333333333333e-05,0.16,0.25,0.97,-18.21,4.43,5.73
1.6666666666666667e-05,0.15,0.22,0.92,-13.04,3.42,6.29
2e-05,0.19,0.23,0.97,-13.33,9.56,8.84
2.3333333333333336e-05,0.11,0.24,1.0,-12.67,2.08,11.19
2.666666666666667e-05,0.15,0.25,0.97,-12.4,2.92,13.74
3.0000000000000004e-05,0.13,0.24,0.95,-11.08,2.29,13.8
3.3333333333333335e-05,0.09,0.23,0.97,-9.51,-0.14,13.34
3.6666666666666666e-05,0.1,0.22,0.96,-8.87,3.21,10.73
3.9999999999999996e-05,0.11,0.21,0.93,-4.27,3.07,9.25
4.333333333333333e-05,0.13,0.2,0.92,0.61,2.5,11.36
4.666666666666666e-05,0.11,0.2,0.93,4.92,1.34,11.62
4.999999999999999e-05,0.03,0.21,1.0,7.95,-10.69,9.33
5.333333333333332e-05,0.07,0.22,1.0,7.88,-16.9,8.7
5.666666666666665e-05,0.14,0.21,0.98,4.0,-12.21,7.66
5.999999999999998e-05,0.11,0.22,1.0,0.78,-17.19,8.08
6.333333333333332e-05,0.17,0.23,0.98,1.36,-15.37,8.99
6.666666666666666e-05,0.2,0.22,0.96,3.53,-11.6,10.17
7e-05,0.19,0.21,0.99,-0.5,-0.56,7.42
7.333333333333333e-05,0.2,0.23,1.09,-9.47,4.03,8.26
7.666666666666667e-05,0.13,0.22,1.05,-13.31,1.45,7.51
8e-05,0.11,0.19,1.0,-11.59,-6.43,7.71
8.333333333333334e-05,0.14,0.19,0.96,-7.79,-9.57,7.56
8.666666666666668e-05,0.15,0.2,1.0,-8.63,-6.75,5.68
9.000000000000002e-05,0.15,0.21,1.0,-10.43,-9.31,5.98
9.333333333333336e-05,0.2,0.22,0.97,-10.21,-4.11,7.07
9.66666666666667e-05,0.17,0.21,0.99,-8.7,-5.76,9.13
0.00010000000000000003,0.15,0.19,0.98,-7.18,-8.84,9.31
0.00010333333333333337,0.13,0.2,0.97,-7.56,-11.44,8.35
0.00010666666666666671,0.11,0.2,0.95,-3.28,-16.89,7.31
0.00011000000000000004,0.13,0.18,0.9,1.47,-18.99,5.86
0.00011333333333333338,0.15,0.2,0.91,3.22,-18.76,4.27
0.00011666666666666672,0.18,0.22,0.96,0.21,-20.18,4.56
0.00012000000000000006,0.23,0.23,0.94,-0.92,-16.09,7.31
0.0001233333333333334,0.24,0.22,0.97,-3.63,-8.69,8.0
