time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.12,-0.12,0.95,25.65,3.65,-3.85
3.3333333333333333e-06,0.1,-0.12,0.99,25.83,6.15,-4.06
6.666666666666667e-06,0.08,-0.11,1.06,23.15,1.47,-3.54
9.999999999999999e-06,0.09,-0.11,1.06,20.5,1.85,-2.5
1.3333333333333333e-05,0.06,-0.1,1.07,17.62,-1.28,-1.8
1.6666666666666667e-05,0.08,-0.1,1.06,17.22,1.51,-2.02
2e-05,0.08,-0.1,1.08,14.63,-0.96,-1.51
2.3333333333333336e-05,0.09,-0.08,1.06,13.54,-0.87,0.63
2.666666666666667e-05,0.07,-0.09,1.05,14.34,1.15,1.1
3.0000000000000004e-05,0.06,-0.1,1.05,14.81,-0.11,0.34
3.3333333333333335e-05,0.06,-0.08,1.08,12.52,-0.44,0.95
3.6666666666666666e-05,0.02,-0.09,1.09,10.34,-4.89,0.29
3.9999999999999996e-05,0.03,-0.09,1.07,9.21,-9.07,0.37
4.333333333333333e-05,0.03,-0.1,1.04,8.27,-10.79,-0.69
4.666666666666666e-05,0.02,-0.11,1.01,7.66,-9.59,-3.02
4.999999999999999e-05,0.04,-0.09,1.02,8.27,-10.55,-3.98
5.333333333333332e-05,0.04,-0.09,1.02,8.27,-11.92,-4.78
5.666666666666665e-05,0.04,-0.09,1.03,6.79,-11.73,-5.57
5.999999999999998e-05,0.09,-0.08,1.0,7.53,-6.9,-4.27
6.333333333333332e-05,0.09,-0.09,0.99,9.63,-6.96,-2.7
6.666666666666666e-05,0.07,-0.09,1.01,11.4,-8.31,-2.53
7e-05,0.04,-0.07,1.04,10.52,-10.24,-4.23
7.333333333333333e-05,0.05,-0.06,1.08,7.47,-8.61,-5.13
7.666666666666667e-05,0.08,-0.06,1.03,5.91,-3.65,-6.02
8e-05,0.08,-0.06,1.02,8.47,-3.07,-4.24
8.333333333333334e-05,0.09,-0.06,1.03,9.4,-1.98,-3.16
8.666666666666668e-05,0.05,-0.06,1.05,9.24,-0.26,-4.32
9.000000000000002e-05,0.04,-0.05,1.07,7.94,-3.98,-5.21
9.333333333333336e-05,0.07,-0.05,1.06,6.6,-4.61,-5.45
9.66666666666667e-05,0.09,-0.06,1.01,6.85,-4.34,-5.63
0.00010000000000000003,0.08,-0.05,1.02,6.06,-1.11,-6.34
0.00010333333333333337,0.1,-0.05,1.0,7.8,1.62,-6.23
0.00010666666666666671,0.09,-0.05,1.0,9.21,1.89,-5.98
0.00011000000000000004,0.07,-0.05,1.04,6.85,-0.03,-6.17
0.00011333333333333338,0.08,-0.04,1.02,6.23,-0.34,-6.35
0.00011666666666666672,0.09,-0.04,0.98,6.64,-0.84,-6.08
0.00012000000000000006,0.11,-0.03,0.97,7.62,-1.62,-4.98
0.0001233333333333334,0.1,-0.04,0.94,9.8,0.56,-5.18
0.00012666666666666672,0.1,-0.03,0.98,8.5,-2.52,-5.01
0.00013000000000000004,0.08,-0.03,0.97,7.98,-6.24,-5.73
0.00013333333333333337,0.13,-0.03,0.93,9.34,-0.9,-5.3
0.0001366666666666667,0.13,-0.03,0.95,9.57,-1.15,-4.05
0.00014000000000000001,0.09,-0.02,0.96,9.8,-5.1,-3.73
