time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.23,0.1,0.99,-3.19,4.75,-1.69
3.3333333333333333e-06,0.24,0.1,0.98,-2.95,2.79,-4.52
6.666666666666667e-06,0.27,0.1,0.96,-1.59,2.37,-6.76
9.999999999999999e-06,0.28,0.1,0.93,1.5,3.85,-6.08
1.3333333333333333e-05,0.3,0.1,0.95,4.52,6.05,-4.09
1.6666666666666667e-05,0.3,0.1,0.96,4.64,1.59,-2.79
2e-05,0.32,0.1,0.97,4.05,0.9,-1.13
2.3333333333333336e-05,0.3,0.09,0.97,3.73,-1.6,-0.31
2.666666666666667e-05,0.32,0.08,0.96,3.8,2.02,3.82
3.0000000000000004e-05,0.31,0.08,0.96,2.79,0.75,3.73
3.3333333333333335e-05,0.3,0.08,0.95,2.99,-0.18,4.52
3.6666666666666666e-05,0.31,0.07,0.94,3.56,3.71,6.93
3.9999999999999996e-05,0.29,0.09,0.93,4.61,-2.6,3.91
4.333333333333333e-05,0.32,0.06,0.95,6.0,5.91,7.74
4.666666666666666e-05,0.3,0.07,0.94,6.64,2.44,8.06
4.999999999999999e-05,0.29,0.08,0.92,7.11,0.29,7.15
5.333333333333332e-05,0.29,0.07,0.93,9.07,-3.21,6.87
5.666666666666665e-05,0.3,0.09,0.94,9.28,-5.24,7.02
5.999999999999998e-05,0.29,0.1,0.95,9.91,-3.19,7.8
6.333333333333332e-05,0.29,0.12,0.96,10.34,-2.92,7.07
6.666666666666666e-05,0.27,0.13,1.0,11.22,-2.43,5.54
7e-05,0.26,0.14,1.02,9.59,-1.04,3.25
7.333333333333333e-05,0.27,0.15,1.03,16.63,5.65,6.0
7.666666666666667e-05,0.26,0.14,1.03,10.67,11.37,3.89
8e-05,0.21,0.15,1.08,5.86,-0.14,-3.68
8.333333333333334e-05,0.26,0.15,1.05,4.98,1.33,-5.07
8.666666666666668e-05,0.28,0.15,1.05,3.45,3.44,-4.6
9.000000000000002e-05,0.28,0.14,1.03,3.57,1.05,-3.4
9.333333333333336e-05,0.3,0.14,1.0,4.09,0.67,-1.76
9.66666666666667e-05,0.3,0.13,0.96,4.82,0.09,0.89
0.00010000000000000003,0.28,0.14,0.96,6.38,-3.79,1.25
0.00010333333333333337,0.3,0.14,0.95,7.83,-2.58,2.4
0.00010666666666666671,0.29,0.13,0.96,9.37,-1.05,1.73
0.00011000000000000004,0.29,0.13,0.96,11.27,-0.24,0.31
0.00011333333333333338,0.3,0.12,0.98,10.98,2.89,-0.85
0.00011666666666666672,0.32,0.14,0.98,8.89,9.4,0.0
0.00012000000000000006,0.28,0.13,0.99,8.12,7.65,-2.75
0.0001233333333333334,0.29,0.13,1.01,6.85,8.15,-3.85
0.00012666666666666672,0.29,0.14,1.02,2.69,10.69,-5.56
0.00013000000000000004,0.28,0.15,1.01,-0.05,11.76,-6.9
0.00013333333333333337,0.31,0.16,1.0,-2.09,10.44,-6.18
0.0001366666666666667,0.32,0.16,0.98,-2.82,10.5,-2.85
0.00014000000000000001,0.32,0.16,0.95,-4.09,12.15,1.57
0.00014333333333333334,0.29,0.16,0.95,-1.08,5.47,3.66
0.00014666666666666666,0.28,0.18,0.94,0.11,2.06,3.56
0.00015,0.24,0.17,0.95,1.86,0.37,0.99
0.0001533333333333333,0.34,0.19,0.95,7.21,-1.07,-1.65
0.00015666666666666663,0.22,0.18,0.96,5.04,1.86,-5.19
0.00015999999999999996,0.23,0.16,0.96,7.8,4.99,-7.31
0.00016333333333333328,0.23,0.13,0.98,10.18,3.8,-6.41
0.0001666666666666666,0.29,0.12,0.99,8.35,1.39,-3.16
0.00016999999999999993,0.28,0.11,1.0,6.76,0.27,-0.73
0.00017333333333333325,0.3,0.12,1.0,3.24,1.34,2.29
0.00017666666666666658,0.29,0.11,1.0,1.36,4.35,4.35
0.0001799999999999999,0.27,0.11,1.02,-1.08,-0.11,3.59
0.00018333333333333323,0.26,0.12,0.99,-1.62,0.64,3.77
