time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.01,-0.2,0.97,-4.76,-6.38,-8.35
3.3333333333333333e-06,-0.02,-0.2,0.97,-9.69,-9.83,-10.56
6.666666666666667e-06,0.02,-0.21,0.92,-12.87,-9.25,-10.73
9.999999999999999e-06,0.04,-0.21,0.89,-6.29,-14.26,-51.56
1.3333333333333333e-05,0.06,-0.22,0.87,-5.56,-6.23,-6.03
1.6666666666666667e-05,0.05,-0.24,0.87,2.38,-2.47,-3.31
2e-05,0.01,-0.24,0.92,4.24,-0.55,-4.09
2.3333333333333336e-05,0.01,-0.25,0.96,7.54,1.1,-4.7
2.666666666666667e-05,0.02,-0.25,0.97,8.17,5.77,-6.08
3.0000000000000004e-05,0.02,-0.24,1.02,4.66,9.18,-6.95
3.3333333333333335e-05,0.02,-0.22,1.03,2.64,7.69,-4.38
3.6666666666666666e-05,0.0,-0.22,1.06,5.39,3.3,-3.79
3.9999999999999996e-05,-0.02,-0.22,1.07,3.85,-0.09,-4.93
4.333333333333333e-05,0.01,-0.23,1.06,3.88,1.27,-5.45
4.666666666666666e-05,0.02,-0.22,1.05,3.68,2.53,-5.05
4.999999999999999e-05,0.03,-0.19,1.06,5.15,-1.02,-3.5
5.333333333333332e-05,0.01,-0.22,1.08,2.43,-1.69,-4.08
5.666666666666665e-05,0.03,-0.21,1.04,1.1,-1.27,-3.01
5.999999999999998e-05,-0.01,-0.21,1.11,-9.69,-1.79,-3.98
6.333333333333332e-05,0.01,-0.19,1.08,-5.51,-2.99,-2.96
6.666666666666666e-05,0.07,-0.21,1.01,-3.92,0.66,-1.19
7e-05,0.05,-0.22,1.01,-3.22,0.53,0.4
7.333333333333333e-05,0.05,-0.23,0.97,-0.84,-1.91,2.63
7.666666666666667e-05,0.06,-0.23,0.96,1.47,3.05,2.9
8e-05,0.03,-0.24,0.96,1.63,6.03,1.44
8.333333333333334e-05,-0.01,-0.24,0.98,2.96,2.67,-0.15
8.666666666666668e-05,0.02,-0.23,0.98,5.53,-0.84,0.82
9.000000000000002e-05,0.01,-0.22,1.02,4.67,-4.11,-0.03
9.333333333333336e-05,0.03,-0.21,1.03,2.24,-1.82,-0.29
9.66666666666667e-05,0.02,-0.21,0.99,3.36,-0.6,-0.12
0.00010000000000000003,0.01,-0.21,1.03,1.28,-1.8,-0.4
0.00010333333333333337,0.04,-0.2,1.01,3.69,-2.29,1.57
0.00010666666666666671,0.03,-0.21,0.96,5.16,0.27,1.51
0.00011000000000000004,0.0,-0.22,0.99,4.03,-2.18,1.02
0.00011333333333333338,0.03,-0.2,0.98,4.89,-1.33,1.83
0.00011666666666666672,0.02,-0.2,0.95,4.46,0.38,0.75
0.00012000000000000006,0.02,-0.22,0.97,4.18,-1.63,1.44
0.0001233333333333334,0.03,-0.2,0.96,3.98,-3.37,2.26
0.00012666666666666672,0.05,-0.2,0.91,6.93,1.54,2.5
0.00013000000000000004,0.03,-0.21,0.91,7.79,4.5,2.15
0.00013333333333333337,0.04,-0.23,0.95,5.83,2.38,2.56
0.0001366666666666667,0.04,-0.21,0.9,9.45,5.16,2.89
0.00014000000000000001,-0.01,-0.22,0.96,8.73,6.29,0.63
0.00014333333333333334,0.01,-0.2,0.98,7.01,6.31,1.07
0.00014666666666666666,0.01,-0.19,1.0,7.15,4.66,1.51
0.00015,-0.02,-0.21,1.01,4.89,-0.09,0.38
0.0001533333333333333,-0.0,-0.2,0.98,4.05,-0.29,-0.27
0.00015666666666666663,0.01,-0.19,0.96,2.79,2.46,-0.76
0.00015999999999999996,0.02,-0.19,0.96,2.87,3.57,-1.04
0.00016333333333333328,0.01,-0.19,0.96,3.86,0.55,-0.93
0.0001666666666666666,0.01,-0.2,0.95,5.16,-4.29,0.09
0.00016999999999999993,0.02,-0.19,0.94,8.7,-7.34,1.04
0.00017333333333333325,0.01,-0.19,0.96,9.63,-6.66,-0.34
0.00017666666666666658,0.0,-0.18,0.99,8.72,-4.52,-1.85
0.0001799999999999999,0.05,-0.17,0.96,10.75,-2.67,0.41
0.00018333333333333323,0.03,-0.18,1.0,8.63,-9.37,2.98
0.00018666666666666655,0.01,-0.17,1.0,8.85,-10.11,3.21
0.00018999999999999987,0.04,-0.18,0.97,9.21,-6.7,3.59
0.0001933333333333332,0.01,-0.17,1.01,8.26,-4.69,1.95
0.00019666666666666652,0.03,-0.16,1.0,10.5,-5.1,4.11
0.00019999999999999985,0.02,-0.17,1.02,9.44,-6.34,4.55
0.00020333333333333317,0.01,-0.17,1.02,8.05,-6.89,4.46
0.0002066666666666665,0.01,-0.17,0.98,12.23,-9.91,5.89
0.00020999999999999982,0.0,-0.18,0.98,12.29,-12.34,6.08
0.00021333333333333314,-0.02,-0.18,1.0,11.4,-14.73,4.56
0.00021666666666666647,-0.01,-0.17,1.02,13.21,-18.38,4.03
0.0002199999999999998,-0.01,-0.18,1.01,10.69,-19.1,1.86
0.00022333333333333311,0.03,-0.15,1.01,10.32,-12.6,0.6
0.00022666666666666644,0.07,-0.17,0.97,12.05,-4.9,0.9
0.00022999999999999976,0.05,-0.18,0.96,13.79,-1.68,1.59
0.0002333333333333331,0.03,-0.18,0.98,14.17,-0.05,1.39
0.0002366666666666664,0.03,-0.17,1.0,12.26,5.04,-0.18
0.00023999999999999974,0.02,-0.15,1.03,10.23,9.44,-2.11
0.00024333333333333306,0.02,-0.14,1.07,7.48,11.85,-3.19
