time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.12,0.15,0.91,0.44,-6.11,8.5
3.3333333333333333e-06,0.1,0.16,0.93,2.09,-7.1,9.21
6.666666666666667e-06,0.1,0.16,0.95,4.44,-6.85,9.56
9.999999999999999e-06,0.12,0.16,0.94,5.36,-2.96,8.85
1.3333333333333333e-05,0.05,0.16,1.01,2.64,-5.36,7.08
1.6666666666666667e-05,0.09,0.16,0.97,3.68,-3.56,5.83
2e-05,0.09,0.16,0.96,2.67,-1.21,3.62
2.3333333333333336e-05,0.05,0.17,0.99,1.31,-6.17,2.49
2.666666666666667e-05,0.06,0.16,0.99,5.18,-21.31,-0.24
3.0000000000000004e-05,0.11,0.16,0.97,1.95,-9.33,-0.21
3.3333333333333335e-05,0.14,0.18,0.99,-0.09,-3.53,-0.03
3.6666666666666666e-05,0.09,0.19,1.06,-5.5,-6.09,-0.82
3.9999999999999996e-05,0.14,0.19,1.01,-6.09,-7.42,-0.47
4.333333333333333e-05,0.12,0.18,0.98,-2.38,-8.24,-0.21
4.666666666666666e-05,0.11,0.17,0.98,0.89,-7.79,-1.25
4.999999999999999e-05,0.16,0.17,0.99,2.29,-2.35,-0.34
5.333333333333332e-05,0.13,0.17,1.0,2.95,-2.78,-1.51
5.666666666666665e-05,0.11,0.19,1.04,1.88,-8.52,-0.41
5.999999999999998e-05,0.12,0.18,1.07,2.29,-11.1,-1.04
6.333333333333332e-05,0.16,0.21,1.09,-5.77,-10.85,2.15
6.666666666666666e-05,0.18,0.21,1.01,-7.15,-11.31,2.49
7e-05,0.19,0.18,0.96,-1.76,-0.78,1.89
7.333333333333333e-05,0.16,0.19,0.98,-0.58,-0.72,3.65
7.666666666666667e-05,0.14,0.18,1.0,2.11,-0.64,2.79
8e-05,0.16,0.19,0.96,8.02,1.51,0.02
8.333333333333334e-05,0.11,0.23,1.06,5.18,-7.13,3.57
8.666666666666668e-05,0.13,0.22,1.09,-0.17,-6.96,2.53
9.000000000000002e-05,0.14,0.21,1.08,-5.4,-10.24,4.08
9.333333333333336e-05,0.12,0.2,1.04,-8.02,-13.36,3.1
9.66666666666667e-05,0.16,0.2,0.99,-7.79,-10.89,1.88
0.00010000000000000003,0.13,0.17,0.98,-4.21,-11.82,2.82
0.00010333333333333337,0.14,0.14,0.95,2.35,-8.7,2.02
0.00010666666666666671,0.14,0.14,0.94,8.03,-17.31,4.46
0.00011000000000000004,0.13,0.15,0.96,12.56,-16.85,5.02
0.00011333333333333338,0.08,0.17,1.05,10.58,-23.42,3.33
0.00011666666666666672,0.09,0.16,1.03,10.84,-29.88,3.19
0.00012000000000000006,0.09,0.15,1.04,13.85,-27.51,-1.82
0.0001233333333333334,0.15,0.16,0.99,11.15,-24.38,-0.02
0.00012666666666666672,0.2,0.24,0.97,7.01,-15.18,-0.32
0.00013000000000000004,0.15,0.18,0.97,1.47,-7.3,-3.4
0.00013333333333333337,0.15,0.18,0.95,-0.7,-4.78,-7.04
0.0001366666666666667,0.18,0.19,0.97,-2.24,-5.19,-7.25
0.00014000000000000001,0.18,0.18,0.98,-0.9,-8.53,-6.09
0.00014333333333333334,0.19,0.18,0.96,2.12,-12.81,-7.18
0.00014666666666666666,0.21,0.18,0.93,5.37,-13.08,-4.14
0.00015,0.27,0.2,0.92,7.15,-7.48,-2.63
0.0001533333333333333,0.24,0.2,0.94,7.02,-3.45,-2.78
0.00015666666666666663,0.2,0.21,1.01,2.5,-3.91,-4.58
0.00015999999999999996,0.23,0.2,0.98,1.28,-2.61,-5.76
0.00016333333333333328,0.24,0.2,0.95,0.89,-4.53,-4.49
0.0001666666666666666,0.26,0.2,0.93,2.75,-1.08,-2.89
