time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.39,0.16,0.91,5.31,-1.13,2.6
3.3333333333333333e-06,0.37,0.16,0.92,5.97,6.09,1.19
6.666666666666667e-06,0.31,0.16,0.99,3.69,6.53,1.36
9.999999999999999e-06,0.32,0.16,0.98,1.5,9.92,1.04
1.3333333333333333e-05,0.34,0.16,0.94,4.35,13.53,2.02
1.6666666666666667e-05,0.29,0.16,0.99,5.45,10.75,3.21
2e-05,0.24,0.17,1.0,3.05,6.17,3.02
2.3333333333333336e-05,0.24,0.17,0.99,3.3,1.6,2.23
2.666666666666667e-05,0.28,0.17,0.98,3.74,1.04,3.02
3.0000000000000004e-05,0.28,0.16,0.97,4.29,3.16,2.69
3.3333333333333335e-05,0.27,0.18,0.98,2.21,5.95,2.14
3.6666666666666666e-05,0.26,0.2,1.02,-1.92,9.73,0.44
3.9999999999999996e-05,0.24,0.18,0.98,-0.69,6.43,0.92
4.333333333333333e-05,0.24,0.18,0.95,1.85,4.9,1.21
4.666666666666666e-05,0.24,0.19,0.98,1.82,3.92,1.15
4.999999999999999e-05,0.23,0.19,0.99,0.72,0.53,0.84
5.333333333333332e-05,0.25,0.19,0.95,1.01,3.21,0.95
5.666666666666665e-05,0.25,0.19,0.95,1.59,6.0,1.39
5.999999999999998e-05,0.26,0.18,0.93,4.18,8.69,1.34
6.333333333333332e-05,0.23,0.18,0.94,5.68,7.76,0.9
6.666666666666666e-05,0.24,0.17,0.94,8.06,5.65,2.02
7e-05,0.23,0.19,0.97,8.92,2.23,2.89
7.333333333333333e-05,0.25,0.18,0.97,7.54,4.98,1.91
7.666666666666667e-05,0.22,0.19,1.01,5.33,3.56,1.22
8e-05,0.2,0.19,1.01,4.49,-2.03,-0.32
8.333333333333334e-05,0.24,0.21,1.04,7.15,-4.67,0.67
8.666666666666668e-05,0.25,0.23,1.09,4.0,-7.24,4.05
9.000000000000002e-05,0.27,0.22,1.08,-0.24,-3.92,3.88
9.333333333333336e-05,0.3,0.22,1.05,-4.52,5.36,3.44
9.66666666666667e-05,0.27,0.21,1.05,-6.76,7.36,2.82
0.00010000000000000003,0.26,0.19,1.04,-6.44,2.2,4.79
0.00010333333333333337,0.22,0.18,1.03,-5.89,-6.5,6.92
0.00010666666666666671,0.22,0.17,1.01,-7.24,-6.06,4.58
0.00011000000000000004,0.28,0.18,0.98,-9.27,-1.15,2.27
0.00011333333333333338,0.25,0.16,0.93,-6.02,-1.36,-4.76
0.00011666666666666672,0.25,0.15,0.93,-5.04,-2.24,-0.26
0.00012000000000000006,0.24,0.14,0.95,-4.23,-3.51,-0.32
0.0001233333333333334,0.24,0.14,0.9,0.09,-5.69,-1.53
0.00012666666666666672,0.24,0.13,0.92,3.44,-11.92,-2.72
0.00013000000000000004,0.31,0.16,0.93,3.6,-6.29,-2.17
0.00013333333333333337,0.3,0.17,0.97,-0.46,-4.52,1.13
0.0001366666666666667,0.29,0.17,0.93,-0.17,-0.11,-0.5
0.00014000000000000001,0.26,0.16,0.92,-0.06,2.81,-1.45
0.00014333333333333334,0.29,0.16,0.91,1.63,3.01,-2.35
0.00014666666666666666,0.29,0.16,0.93,2.95,3.85,-1.85
0.00015,0.28,0.16,0.93,4.93,2.52,-0.98
0.0001533333333333333,0.27,0.16,0.96,5.3,1.66,-0.84
0.00015666666666666663,0.29,0.17,0.97,4.81,2.47,-1.65
0.00015999999999999996,0.25,0.17,1.02,2.66,-3.42,0.0
0.00016333333333333328,0.26,0.18,1.02,0.41,-3.86,-0.26
0.0001666666666666666,0.31,0.2,1.0,0.05,-3.34,0.06
0.00016999999999999993,0.29,0.16,1.0,-1.11,1.3,-0.56
0.00017333333333333325,0.29,0.18,1.0,-1.91,5.47,-1.18
0.00017666666666666658,0.26,0.18,1.04,-3.07,3.25,-0.87
0.0001799999999999999,0.29,0.18,1.0,-2.17,2.23,1.53
0.00018333333333333323,0.29,0.18,0.98,1.22,-1.01,4.23
0.00018666666666666655,0.28,0.19,1.02,2.66,-3.1,7.97
0.00018999999999999987,0.28,0.19,1.03,5.11,-9.62,13.05
0.0001933333333333332,0.34,0.18,0.99,11.83,-13.63,13.36
0.00019666666666666652,0.27,0.17,0.96,15.95,-14.27,19.91
0.00019999999999999985,0.23,0.15,0.97,17.28,-16.69,17.53
0.00020333333333333317,0.24,0.18,0.93,18.52,-16.98,18.64
0.0002066666666666665,0.22,0.17,0.94,19.21,-15.11,12.98
0.00020999999999999982,0.21,0.19,0.97,13.44,-7.51,7.37
0.00021333333333333314,0.26,0.18,0.93,10.41,-0.78,1.98
0.00021666666666666647,0.25,0.16,0.88,11.16,0.49,-0.92
0.0002199999999999998,0.24,0.16,0.87,13.6,-1.27,-2.67
0.00022333333333333311,0.24,0.16,0.9,16.38,-12.31,-1.07
0.00022666666666666644,0.26,0.18,0.91,16.96,-17.04,-2.08
0.00022999999999999976,0.31,0.21,0.94,13.95,-10.82,-3.91
