time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.09,-0.22,1.02,-3.95,-32.89,18.29
3.3333333333333333e-06,0.09,-0.24,0.97,-1.44,-33.13,16.96
6.666666666666667e-06,0.15,-0.24,0.91,0.53,-20.81,17.79
9.999999999999999e-06,0.19,-0.25,0.88,1.37,-11.57,21.86
1.3333333333333333e-05,0.11,-0.26,0.89,7.37,-9.48,20.29
1.6666666666666667e-05,0.06,-0.23,0.94,2.55,-16.15,20.12
2e-05,0.1,-0.26,0.86,2.63,-12.84,17.31
2.3333333333333336e-05,0.12,-0.25,0.85,1.85,-3.98,13.45
2.666666666666667e-05,0.11,-0.26,0.81,4.92,0.05,24.7
3.0000000000000004e-05,0.1,-0.27,0.84,5.24,-1.79,12.09
3.3333333333333335e-05,0.09,-0.27,0.88,1.85,-5.27,9.25
3.6666666666666666e-05,0.15,-0.26,0.84,0.43,2.41,7.94
3.9999999999999996e-05,0.12,-0.24,0.84,0.35,3.92,6.37
4.333333333333333e-05,0.11,-0.25,0.86,1.34,4.61,5.8
4.666666666666666e-05,0.14,-0.22,0.86,1.89,9.28,6.14
4.999999999999999e-05,0.1,-0.21,0.92,-1.66,8.84,6.34
5.333333333333332e-05,0.11,-0.23,0.86,-0.89,13.45,6.06
5.666666666666665e-05,0.1,-0.23,0.88,-0.32,16.02,5.89
5.999999999999998e-05,0.07,-0.23,0.91,-1.83,13.91,6.05
6.333333333333332e-05,0.06,-0.22,0.89,-1.39,16.24,5.47
6.666666666666666e-05,0.04,-0.24,0.86,0.06,15.47,3.76
7e-05,0.02,-0.23,0.93,-3.89,9.15,2.78
7.333333333333333e-05,0.04,-0.21,0.93,-5.66,8.34,2.69
7.666666666666667e-05,0.01,-0.22,0.91,-6.38,13.82,-0.21
8e-05,0.02,-0.21,0.93,-11.97,18.35,-2.89
8.333333333333334e-05,0.09,-0.23,0.92,-15.66,29.01,-2.64
8.666666666666668e-05,0.09,-0.3,0.86,-15.51,48.31,-4.85
9.000000000000002e-05,0.02,-0.31,0.92,-16.6,51.21,-11.48
9.333333333333336e-05,-0.03,-0.3,0.96,-20.41,44.81,-8.58
9.66666666666667e-05,-0.14,-0.26,1.07,-25.85,20.78,-13.25
0.00010000000000000003,-0.06,-0.27,1.06,-24.09,2.92,-12.95
0.00010333333333333337,0.0,-0.25,1.03,-38.46,-9.4,-13.54
0.00010666666666666671,0.03,-0.28,0.98,-37.45,0.17,-13.62
0.00011000000000000004,0.04,-0.3,0.91,-29.8,14.58,-12.93
0.00011333333333333338,0.0,-0.33,0.9,-20.34,5.97,-13.56
0.00011666666666666672,0.02,-0.32,0.95,-12.63,6.53,-13.19
0.00012000000000000006,0.04,-0.31,0.99,-10.12,5.34,-11.85
0.0001233333333333334,-0.02,-0.29,1.08,-9.74,-8.26,-12.32
0.00012666666666666672,0.06,-0.28,0.97,-3.53,-9.53,-9.97
0.00013000000000000004,0.09,-0.29,0.96,3.51,-10.02,-5.98
0.00013333333333333337,0.03,-0.32,1.04,1.8,-13.56,-6.21
