time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,-0.04,0.01,1.06,-3.95,6.31,10.64
3.3333333333333333e-06,-0.1,0.0,1.04,-1.82,9.31,10.37
6.666666666666667e-06,-0.14,-0.0,1.06,-6.72,-2.43,-1.53
9.999999999999999e-06,-0.08,-0.01,1.03,-5.3,-1.83,-3.45
1.3333333333333333e-05,-0.02,0.01,1.01,-3.4,-1.68,-1.31
1.6666666666666667e-05,-0.04,0.02,1.02,-1.83,-3.95,-1.97
2e-05,-0.01,0.02,1.04,-1.74,-2.95,-0.49
2.3333333333333336e-05,-0.02,0.02,1.03,-0.84,-2.24,0.14
2.666666666666667e-05,-0.02,0.0,1.03,-2.84,-3.74,0.34
3.0000000000000004e-05,-0.02,0.0,1.03,-2.26,-5.98,-0.2
3.3333333333333335e-05,-0.04,0.0,1.0,-0.18,-7.28,-1.69
3.6666666666666666e-05,-0.02,-0.0,0.98,3.59,-3.63,-0.93
3.9999999999999996e-05,0.01,0.04,0.95,6.4,7.97,5.8
4.333333333333333e-05,-0.05,0.02,0.99,-2.15,-7.11,-6.99
4.666666666666666e-05,-0.02,-0.0,1.05,3.79,4.95,-1.42
4.999999999999999e-05,-0.0,-0.0,1.03,3.19,1.63,-2.38
5.333333333333332e-05,-0.01,-0.0,1.02,2.55,0.14,-1.76
5.666666666666665e-05,0.0,0.0,1.03,1.98,-2.11,0.11
5.999999999999998e-05,-0.01,0.0,1.04,1.56,-4.76,0.29
6.333333333333332e-05,-0.0,0.0,1.06,-0.35,-6.32,0.75
6.666666666666666e-05,-0.0,-0.01,1.08,-3.16,-7.85,0.35
7e-05,0.02,-0.01,1.05,-6.61,-6.84,1.08
7.333333333333333e-05,0.03,-0.01,1.03,-7.1,-5.86,1.08
7.666666666666667e-05,0.02,-0.03,1.01,-7.45,-4.23,0.47
8e-05,0.02,-0.01,1.01,-5.65,-0.69,0.0
8.333333333333334e-05,0.03,-0.02,1.01,-3.27,3.07,1.05
8.666666666666668e-05,-0.01,-0.01,1.04,-3.97,0.66,0.35
9.000000000000002e-05,0.01,-0.02,1.04,-4.38,-3.19,0.64
9.333333333333336e-05,0.01,-0.01,1.03,-4.79,-6.08,1.89
9.66666666666667e-05,0.03,-0.03,1.03,-6.24,-7.5,4.43
0.00010000000000000003,-0.0,-0.03,1.01,-5.76,-9.56,3.54
0.00010333333333333337,-0.02,-0.04,0.99,-4.14,-8.7,1.45
0.00010666666666666671,0.02,-0.04,1.0,-3.16,-3.88,1.42
0.00011000000000000004,0.01,-0.05,1.0,-1.5,-2.34,1.53
0.00011333333333333338,-0.0,-0.04,1.04,-0.64,-2.82,0.38
0.00011666666666666672,0.02,-0.04,1.03,-1.76,-0.08,1.45
0.00012000000000000006,0.02,-0.04,1.06,-2.46,-1.53,2.46
0.0001233333333333334,-0.01,-0.04,1.06,-3.24,-4.18,1.24
0.00012666666666666672,0.01,-0.04,1.07,-4.67,-4.4,1.19
0.00013000000000000004,0.01,-0.04,1.08,-5.5,-5.44,0.47
0.00013333333333333337,0.02,-0.04,1.09,-7.5,-6.12,-0.6
0.0001366666666666667,0.01,-0.03,1.08,-9.4,-5.59,-0.95
0.00014000000000000001,0.02,-0.05,1.07,-11.54,-3.73,0.53
0.00014333333333333334,0.03,-0.05,1.07,-13.47,-5.5,1.22
0.00014666666666666666,0.02,-0.06,1.05,-13.39,-8.44,1.47
0.00015,0.01,-0.05,1.06,-11.83,-12.09,1.28
0.0001533333333333333,-0.0,-0.06,1.08,-13.05,-16.24,-1.94
0.00015666666666666663,0.05,-0.03,1.08,-14.55,-16.72,-3.18
0.00015999999999999996,0.09,-0.03,1.08,-15.33,-14.44,-1.94
0.00016333333333333328,0.12,-0.02,1.04,-16.9,-10.87,0.63
0.0001666666666666666,0.14,-0.04,1.03,-17.8,-9.68,4.37
0.00016999999999999993,0.12,-0.04,0.98,-17.53,-9.27,7.97
0.00017333333333333325,0.11,-0.05,0.98,-11.79,-9.24,15.86
0.00017666666666666658,0.07,-0.08,0.95,-13.33,-8.35,12.41
0.0001799999999999999,0.01,-0.07,0.95,-10.64,-8.93,9.57
0.00018333333333333323,0.01,-0.08,0.92,-5.91,-3.04,8.78
0.00018666666666666655,-0.01,-0.07,0.94,-2.23,-1.36,5.98
0.00018999999999999987,-0.0,-0.06,0.95,0.53,-3.07,2.96
0.0001933333333333332,0.03,-0.06,0.98,0.55,-2.52,2.81
0.00019666666666666652,0.02,-0.07,1.01,-0.6,-2.99,1.25
0.00019999999999999985,0.03,-0.06,1.0,0.4,-1.97,-0.09
0.00020333333333333317,0.04,-0.06,0.98,1.69,0.64,0.43
0.0002066666666666665,0.05,-0.07,0.99,2.43,0.29,-0.02
0.00020999999999999982,0.04,-0.06,0.97,2.23,-1.36,0.7
0.00021333333333333314,0.07,-0.07,0.98,2.43,-0.27,3.51
0.00021666666666666647,0.06,-0.06,0.98,4.15,-3.45,4.37
0.0002199999999999998,0.02,-0.06,1.0,3.24,-7.51,2.15
0.00022333333333333311,0.03,-0.06,1.0,2.7,-6.82,0.69
0.00022666666666666644,0.03,-0.05,1.0,2.17,-3.6,-1.77
0.00022999999999999976,0.07,-0.05,0.98,3.95,0.79,-1.89
0.0002333333333333331,0.08,-0.05,1.0,4.26,0.11,-0.58
0.0002366666666666664,0.07,-0.05,0.99,4.84,-3.51,-0.14
0.00023999999999999974,0.08,-0.03,1.0,6.41,-6.35,1.91
0.00024333333333333306,0.05,-0.01,1.06,6.6,-12.12,4.5
0.0002466666666666664,0.09,-0.02,0.99,5.76,-15.83,4.6
0.00024999999999999973,0.09,-0.04,1.02,7.83,-17.4,6.69
0.00025333333333333306,0.08,-0.03,1.02,6.82,-16.95,7.62
0.0002566666666666664,0.08,-0.02,1.02,4.4,-12.02,8.61
0.0002599999999999997,0.06,-0.03,1.05,3.59,-7.45,7.31
0.00026333333333333303,0.06,-0.03,1.03,2.96,-3.94,4.55
0.00026666666666666635,0.06,-0.04,1.06,2.52,-0.32,3.68
0.0002699999999999997,0.06,-0.03,1.04,1.73,0.92,2.72
0.000273333333333333,0.06,-0.04,1.04,1.65,1.42,1.85
0.0002766666666666663,0.06,-0.04,1.04,1.62,-0.7,0.72
0.00027999999999999965,0.06,-0.04,1.02,2.23,-3.51,0.18
0.000283333333333333,0.07,-0.05,1.02,1.28,-4.69,-0.52
0.0002866666666666663,0.06,-0.04,1.05,0.87,-6.96,-1.1
0.0002899999999999996,0.04,-0.03,1.05,-0.15,-6.12,-3.63
0.00029333333333333295,0.08,-0.03,1.02,-1.45,-0.98,-4.56
0.00029666666666666627,0.1,-0.03,1.03,-1.08,4.75,-2.78
0.0002999999999999996,0.07,-0.04,1.04,-1.24,3.82,-4.26
0.0003033333333333329,0.08,-0.03,1.04,-2.31,2.29,-5.31
0.00030666666666666624,0.09,-0.04,1.03,-3.04,3.04,-4.93
0.00030999999999999957,0.07,-0.04,1.02,-2.93,-0.08,-4.82
0.0003133333333333329,0.09,-0.05,1.0,-2.32,-0.56,-4.26
0.0003166666666666662,0.08,-0.05,0.98,-1.48,-1.57,-3.53
0.00031999999999999954,0.1,-0.05,0.99,-0.12,0.09,-1.01
0.00032333333333333286,0.07,-0.06,0.98,0.32,-0.6,-1.21
0.0003266666666666662,0.07,-0.06,0.98,0.99,0.35,-2.09
0.0003299999999999995,0.06,-0.05,0.99,1.45,1.24,-2.96
0.00033333333333333283,0.06,-0.06,1.01,2.21,1.1,-4.5
0.00033666666666666616,0.08,-0.05,1.0,2.9,0.47,-3.89
