time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.33,0.51,0.85,-1.19,-4.58,-0.9
3.3333333333333333e-06,0.34,0.51,0.84,-1.59,-6.96,0.81
6.666666666666667e-06,0.37,0.51,0.81,-0.55,-3.37,-0.09
9.999999999999999e-06,0.34,0.51,0.81,1.39,-2.61,-2.6
1.3333333333333333e-05,0.35,0.52,0.84,-0.35,-3.48,-0.53
1.6666666666666667e-05,0.34,0.52,0.84,-1.45,-4.64,0.41
2e-05,0.35,0.51,0.81,-0.11,-3.04,-0.89
2.3333333333333336e-05,0.36,0.52,0.81,-1.19,-0.09,-1.71
2.666666666666667e-05,0.35,0.52,0.84,-1.25,-3.1,0.55
3.0000000000000004e-05,0.33,0.51,0.83,-0.69,-7.18,1.82
3.3333333333333335e-05,0.38,0.51,0.8,-1.36,-4.69,1.07
3.6666666666666666e-05,0.34,0.49,0.79,-0.6,-1.34,-0.47
3.9999999999999996e-05,0.36,0.49,0.77,-0.02,0.31,-0.72
4.333333333333333e-05,0.37,0.5,0.8,1.28,3.45,-1.34
4.666666666666666e-05,0.34,0.51,0.83,0.47,1.1,-0.44
4.999999999999999e-05,0.36,0.51,0.82,1.1,1.74,-0.81
5.333333333333332e-05,0.35,0.49,0.81,2.43,0.49,0.2
5.666666666666665e-05,0.35,0.5,0.82,2.03,0.82,0.27
5.999999999999998e-05,0.35,0.51,0.83,0.93,0.64,0.38
6.333333333333332e-05,0.34,0.5,0.82,1.16,-1.21,-1.13
6.666666666666666e-05,0.35,0.52,0.82,-0.31,1.71,0.24
7e-05,0.36,0.51,0.82,-1.1,3.83,1.51
7.333333333333333e-05,0.34,0.51,0.81,-3.66,9.02,-1.82
7.666666666666667e-05,0.34,0.51,0.84,-4.38,9.01,-1.59
8e-05,0.31,0.52,0.86,-4.84,4.5,0.12
8.333333333333334e-05,0.31,0.5,0.85,-4.5,0.18,0.53
8.666666666666668e-05,0.31,0.5,0.85,-5.48,1.69,-1.4
9.000000000000002e-05,0.33,0.53,0.88,-10.12,4.58,-3.25
9.333333333333336e-05,0.31,0.54,0.92,-15.76,7.05,-2.96
9.66666666666667e-05,0.31,0.54,0.96,-23.65,10.75,-4.21
0.00010000000000000003,0.27,0.55,1.04,-33.51,9.04,-7.54
0.00010333333333333337,0.28,0.58,0.94,-35.34,2.31,-1.34
0.00010666666666666671,0.19,0.48,0.92,-29.63,-13.22,-5.24
0.00011000000000000004,0.21,0.44,0.86,-22.87,-19.11,-4.11
0.00011333333333333338,0.23,0.43,0.82,-18.89,-24.47,-6.81
0.00011666666666666672,0.26,0.39,0.74,-13.95,-27.11,-9.85
0.00012000000000000006,0.28,0.34,0.63,-4.41,-32.08,-10.66
0.0001233333333333334,0.36,0.34,0.57,0.09,-30.72,-12.53
0.00012666666666666672,0.43,0.34,0.56,-3.34,-15.47,-16.49
0.00013000000000000004,0.5,0.32,0.5,-3.86,1.76,-19.54
