time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.26,-0.41,0.87,7.07,3.22,-9.25
3.3333333333333333e-06,0.24,-0.41,0.88,4.29,-3.69,-12.41
6.666666666666667e-06,0.29,-0.4,0.8,4.2,0.61,-14.38
9.999999999999999e-06,0.3,-0.42,0.72,8.82,7.04,-16.23
1.3333333333333333e-05,0.28,-0.41,0.76,16.2,5.15,-15.79
1.6666666666666667e-05,0.29,-0.4,0.79,11.91,5.27,-16.58
2e-05,0.31,-0.4,0.74,13.56,10.35,-15.07
2.3333333333333336e-05,0.29,-0.4,0.72,22.14,7.89,-14.35
2.666666666666667e-05,0.26,-0.41,0.76,27.65,-3.36,-15.74
3.0000000000000004e-05,0.24,-0.39,0.82,28.11,-10.67,-22.11
3.3333333333333335e-05,0.27,-0.35,0.8,29.88,-5.16,-29.56
3.6666666666666666e-05,0.31,-0.31,0.85,31.83,-5.45,-33.66
3.9999999999999996e-05,0.37,-0.24,0.94,32.76,-13.11,-32.14
4.333333333333333e-05,0.47,-0.18,1.0,29.22,-10.41,-25.47
4.666666666666666e-05,0.46,-0.14,1.08,24.63,-8.5,-19.98
4.999999999999999e-05,0.44,-0.13,1.1,18.49,-7.62,-17.08
5.333333333333332e-05,0.43,-0.14,1.12,13.05,-3.56,-15.79
5.666666666666665e-05,0.41,-0.14,1.12,7.77,-0.35,-15.1
5.999999999999998e-05,0.36,-0.14,1.11,6.26,-1.76,-16.85
6.333333333333332e-05,0.38,-0.14,1.1,3.66,-1.6,-16.34
6.666666666666666e-05,0.37,-0.14,1.11,-0.66,-4.52,-15.54
7e-05,0.37,-0.15,1.09,-5.15,-2.09,-16.46
7.333333333333333e-05,0.39,-0.13,1.06,-7.08,-3.44,-16.32
7.666666666666667e-05,0.39,-0.14,1.05,-9.5,-7.86,-16.18
8e-05,0.41,-0.13,1.03,-12.34,-7.47,-15.45
8.333333333333334e-05,0.5,-0.15,0.97,-14.89,-1.86,-12.38
8.666666666666668e-05,0.49,-0.16,0.94,-14.75,0.32,-10.41
9.000000000000002e-05,0.46,-0.19,0.92,-14.82,-1.69,-9.92
9.333333333333336e-05,0.47,-0.2,0.91,-15.56,-1.74,-9.31
9.66666666666667e-05,0.48,-0.2,0.89,-15.74,-1.73,-5.74
0.00010000000000000003,0.47,-0.2,0.87,-11.76,-6.03,-1.73
0.00010333333333333337,0.45,-0.23,0.89,-9.05,-10.95,1.08
0.00010666666666666671,0.44,-0.22,0.91,-9.62,-11.85,2.84
0.00011000000000000004,0.46,-0.24,0.88,-8.17,-5.63,3.01
0.00011333333333333338,0.43,-0.25,0.88,-7.05,-5.85,2.98
