time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.19,-0.08,1.0,0.81,-0.56,-1.22
3.3333333333333333e-06,0.18,-0.07,1.02,0.81,-0.43,-1.42
6.666666666666667e-06,0.19,-0.07,1.01,0.53,-0.29,-2.18
9.999999999999999e-06,0.2,-0.06,1.0,0.18,-2.41,-2.26
1.3333333333333333e-05,0.21,-0.07,0.98,0.52,-2.89,-2.23
1.6666666666666667e-05,0.21,-0.06,0.99,0.63,-1.01,-0.98
2e-05,0.2,-0.05,0.99,1.07,0.49,0.03
2.3333333333333336e-05,0.18,-0.07,0.99,1.63,0.73,-0.18
2.666666666666667e-05,0.18,-0.06,0.98,2.52,-0.73,-0.34
3.0000000000000004e-05,0.19,-0.07,1.01,2.49,-0.35,-0.46
3.3333333333333335e-05,0.19,-0.06,1.01,1.77,-1.31,-1.3
3.6666666666666666e-05,0.18,-0.07,1.02,0.98,-1.51,-1.86
3.9999999999999996e-05,0.18,-0.07,1.02,0.93,-1.19,-3.07
4.333333333333333e-05,0.19,-0.06,1.02,0.06,-1.27,-3.91
4.666666666666666e-05,0.22,-0.06,0.99,-0.17,0.49,-2.4
4.999999999999999e-05,0.22,-0.07,1.0,-0.18,0.34,-0.61
5.333333333333332e-05,0.21,-0.07,0.99,-0.27,-1.79,-0.6
5.666666666666665e-05,0.21,-0.06,1.0,-0.29,-3.74,-0.92
5.999999999999998e-05,0.22,-0.06,0.99,0.96,-1.3,-0.24
6.333333333333332e-05,0.2,-0.07,0.98,2.0,-2.06,-0.47
6.666666666666666e-05,0.22,-0.06,1.0,3.62,-1.21,-0.66
7e-05,0.2,-0.07,0.98,3.94,-4.27,-1.5
7.333333333333333e-05,0.21,-0.07,1.0,4.0,-4.9,-0.38
7.666666666666667e-05,0.23,-0.06,1.02,2.58,-6.31,2.23
8e-05,0.2,-0.06,1.02,2.37,-11.44,3.13
8.333333333333334e-05,0.16,-0.06,1.02,0.93,-16.84,-0.12
8.666666666666668e-05,0.25,-0.05,0.97,16.63,11.27,12.26
9.000000000000002e-05,0.15,-0.08,1.0,3.48,1.68,4.96
9.333333333333336e-05,0.21,-0.06,0.97,4.47,5.63,3.95
9.66666666666667e-05,0.17,-0.05,0.97,6.5,4.6,2.11
0.00010000000000000003,0.21,-0.05,0.99,6.31,5.16,1.44
0.00010333333333333337,0.19,-0.05,0.99,7.24,3.34,2.37
0.00010666666666666671,0.2,-0.05,1.01,6.52,-0.15,1.76
0.00011000000000000004,0.18,-0.05,1.04,4.9,-4.14,1.11
0.00011333333333333338,0.19,-0.04,1.03,2.55,-3.47,0.89
0.00011666666666666672,0.21,-0.04,1.03,1.85,-1.63,0.55
0.00012000000000000006,0.19,-0.04,1.02,2.37,-2.46,-0.87
0.0001233333333333334,0.19,-0.05,1.0,2.56,-1.24,-1.45
0.00012666666666666672,0.22,-0.04,0.99,3.89,-0.49,-0.09
0.00013000000000000004,0.2,-0.04,0.99,4.23,-1.66,-0.7
0.00013333333333333337,0.2,-0.04,1.0,5.15,-2.43,-0.21
0.0001366666666666667,0.2,-0.05,1.0,4.95,-3.42,-1.08
0.00014000000000000001,0.21,-0.05,1.03,3.88,-2.14,-0.31
0.00014333333333333334,0.22,-0.04,1.02,1.8,-1.01,0.73
0.00014666666666666666,0.22,-0.05,1.03,0.29,-0.58,1.83
0.00015,0.21,-0.05,1.01,-0.12,-0.72,1.21
0.0001533333333333333,0.21,-0.04,0.99,0.32,-1.71,1.57
0.00015666666666666663,0.22,-0.04,0.98,2.2,0.23,2.37
0.00015999999999999996,0.21,-0.05,0.99,3.63,1.5,3.02
0.00016333333333333328,0.19,-0.03,1.0,4.66,-0.87,2.12
0.0001666666666666666,0.18,-0.03,1.01,3.94,-3.4,0.5
0.00016999999999999993,0.18,-0.03,1.04,2.78,-3.4,-0.87
0.00017333333333333325,0.21,-0.03,1.04,1.47,0.27,-0.55
0.00017666666666666658,0.22,-0.02,1.03,-0.63,2.29,0.02
