time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.1,0.29,1.1,8.24,24.17,-16.49
3.3333333333333333e-06,0.07,0.28,1.12,5.95,14.56,-17.83
6.666666666666667e-06,0.12,0.28,1.1,2.96,3.19,-15.28
9.999999999999999e-06,0.15,0.28,1.04,-0.6,-3.77,-11.6
1.3333333333333333e-05,0.11,0.26,1.0,0.08,-9.68,-11.25
1.6666666666666667e-05,0.13,0.26,0.98,1.59,-11.63,-11.07
2e-05,0.22,0.3,1.01,-1.19,-5.94,-8.64
2.3333333333333336e-05,0.23,0.29,1.01,-0.85,-9.47,-2.37
2.666666666666667e-05,0.16,0.29,1.0,-0.96,-10.18,-1.97
3.0000000000000004e-05,0.13,0.3,1.02,-1.18,-3.73,-6.67
3.3333333333333335e-05,0.11,0.31,1.04,-0.81,-10.34,-5.08
3.6666666666666666e-05,0.1,0.31,1.04,-0.73,-25.62,-1.65
3.9999999999999996e-05,0.17,0.31,1.01,1.07,-24.87,-2.64
4.333333333333333e-05,0.2,0.35,1.12,-7.54,-14.21,-5.18
4.666666666666666e-05,0.18,0.34,1.06,-10.46,-14.73,-3.44
4.999999999999999e-05,0.13,0.33,1.05,-6.63,-23.59,-1.37
5.333333333333332e-05,0.14,0.39,1.08,-20.11,-23.94,-2.5
5.666666666666665e-05,0.17,0.34,1.03,-24.34,-22.93,-3.88
5.999999999999998e-05,0.2,0.32,1.01,-26.79,-14.12,-5.83
6.333333333333332e-05,0.14,0.28,0.97,-24.23,-19.39,-5.42
6.666666666666666e-05,0.14,0.3,0.99,-25.04,-28.52,-5.33
7e-05,0.21,0.31,1.06,-31.77,-34.78,-3.94
7.333333333333333e-05,0.22,0.31,1.06,-36.75,-35.5,-2.81
7.666666666666667e-05,0.22,0.26,0.96,-26.79,-29.53,-6.11
8e-05,0.24,0.25,0.91,-26.26,-28.85,-4.41
8.333333333333334e-05,0.26,0.22,0.92,-22.34,-23.69,-4.21
8.666666666666668e-05,0.37,0.15,0.95,-24.63,13.74,-10.26
9.000000000000002e-05,0.29,0.22,1.0,-33.04,11.83,-3.31
9.333333333333336e-05,0.2,0.15,0.85,-22.21,1.18,0.27
9.66666666666667e-05,0.2,0.1,0.85,-13.71,-8.29,3.08
0.00010000000000000003,0.27,0.05,0.82,-3.83,-9.51,8.12
0.00010333333333333337,0.3,0.16,0.9,-8.66,2.72,7.86
0.00010666666666666671,0.24,0.15,0.87,-6.32,8.09,8.92
0.00011000000000000004,0.24,0.18,0.92,-2.98,21.15,5.89
0.00011333333333333338,0.21,0.27,1.02,-11.16,13.92,13.83
0.00011666666666666672,0.17,0.2,0.92,-8.87,10.11,15.51
0.00012000000000000006,0.12,0.16,0.89,-2.93,10.64,11.22
0.0001233333333333334,0.08,0.17,0.92,-0.34,8.85,9.01
0.00012666666666666672,0.1,0.18,0.93,1.89,10.87,5.01
0.00013000000000000004,0.1,0.19,0.94,4.66,3.98,5.62
0.00013333333333333337,0.1,0.2,0.96,6.81,2.67,0.98
0.0001366666666666667,0.13,0.27,1.07,-0.26,-3.56,0.46
0.00014000000000000001,0.18,0.29,1.1,-9.79,-8.15,2.55
0.00014333333333333334,0.19,0.27,1.06,-15.68,-7.27,2.87
0.00014666666666666666,0.25,0.22,0.99,-13.92,6.4,-0.9
0.00015,0.23,0.23,1.02,-14.2,10.38,-2.34
0.0001533333333333333,0.19,0.2,1.04,-15.3,11.08,-6.6
0.00015666666666666663,0.2,0.19,1.02,-16.29,9.36,-8.03
0.00015999999999999996,0.19,0.19,1.04,-18.34,-0.49,-5.6
0.00016333333333333328,0.21,0.21,1.06,-22.79,1.45,-7.07
0.0001666666666666666,0.25,0.19,1.01,-25.39,2.92,-4.89
0.00016999999999999993,0.24,0.2,1.06,-32.44,5.25,-4.37
0.00017333333333333325,0.2,0.15,1.0,-29.16,-1.33,0.63
0.00017666666666666658,0.19,0.1,0.95,-25.6,0.2,1.24
0.0001799999999999999,0.12,0.07,0.96,-23.51,1.94,-3.24
0.00018333333333333323,0.08,0.06,0.95,-17.36,-0.46,-7.5
0.00018666666666666655,0.13,0.06,0.97,-14.09,-0.58,-9.02
0.00018999999999999987,0.14,0.08,0.99,-12.66,-1.11,-7.83
0.0001933333333333332,0.17,0.12,1.04,-17.4,-0.17,-6.08
0.00019666666666666652,0.14,0.13,1.08,-20.31,-4.96,-2.76
0.00019999999999999985,0.14,0.09,1.02,-19.33,-4.08,-2.2
0.00020333333333333317,0.14,0.07,1.01,-16.05,-8.44,1.57
0.0002066666666666665,0.1,0.07,1.03,-15.63,-9.19,0.06
0.00020999999999999982,0.09,0.06,1.02,-14.69,-6.9,-3.86
0.00021333333333333314,0.08,0.08,1.06,-15.89,-11.19,-5.8
0.00021666666666666647,0.12,0.1,1.05,-15.48,-11.8,-8.53
0.0002199999999999998,0.15,0.11,1.01,-14.02,-8.95,-11.44
