time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.02,-0.09,1.01,-8.43,5.85,-3.44
3.3333333333333333e-06,0.05,-0.08,0.98,-4.44,5.13,-3.13
6.666666666666667e-06,0.07,-0.1,1.01,-2.75,8.47,-3.76
9.999999999999999e-06,0.07,-0.1,1.07,-6.37,3.82,-2.84
1.3333333333333333e-05,0.05,-0.12,1.06,-10.26,-1.45,-2.66
1.6666666666666667e-05,0.07,-0.12,1.01,-10.03,-2.82,-2.76
2e-05,0.05,-0.14,0.99,-8.64,-4.81,-4.84
2.3333333333333336e-05,0.05,-0.13,1.0,-12.02,1.47,-5.65
2.666666666666667e-05,0.11,-0.13,0.95,-7.6,6.11,-4.0
3.0000000000000004e-05,0.07,-0.15,0.98,-6.64,6.11,-3.66
3.3333333333333335e-05,0.08,-0.15,0.99,-6.35,4.7,-3.31
3.6666666666666666e-05,0.05,-0.16,0.99,-8.03,2.34,-3.88
3.9999999999999996e-05,0.09,-0.14,0.96,-8.44,4.64,-2.79
4.333333333333333e-05,0.06,-0.15,1.05,-13.66,0.17,-2.89
4.666666666666666e-05,0.06,-0.16,0.99,-15.31,1.15,-3.62
4.999999999999999e-05,0.07,-0.16,0.92,-10.11,5.18,-3.95
5.333333333333332e-05,0.05,-0.17,0.92,-8.34,7.77,-5.05
5.666666666666665e-05,0.07,-0.17,0.95,-8.52,10.95,-4.73
5.999999999999998e-05,0.08,-0.17,0.97,-12.92,13.88,-5.5
6.333333333333332e-05,0.08,-0.18,0.97,-15.86,12.7,-3.77
6.666666666666666e-05,0.09,-0.17,0.99,-23.62,20.66,-2.17
7e-05,0.05,-0.17,1.02,-26.0,20.37,-1.66
7.333333333333333e-05,-0.05,-0.2,0.96,-17.85,13.59,-1.18
7.666666666666667e-05,0.02,-0.19,0.92,-12.52,18.82,-9.66
8e-05,0.06,-0.19,0.91,-9.95,27.04,-7.04
8.333333333333334e-05,0.03,-0.19,0.89,-0.72,23.4,-5.33
8.666666666666668e-05,0.02,-0.2,0.93,9.54,11.98,-2.5
9.000000000000002e-05,-0.05,-0.21,0.97,13.22,-2.52,-4.14
9.333333333333336e-05,0.04,-0.17,0.96,15.79,-2.24,-2.02
9.66666666666667e-05,-0.02,-0.17,1.02,12.41,-9.62,-4.03
0.00010000000000000003,-0.03,-0.16,1.04,8.67,-8.06,-6.52
0.00010333333333333337,0.02,-0.15,0.94,13.66,-0.63,-7.83
0.00010666666666666671,0.04,-0.13,0.94,17.82,8.26,-5.48
0.00011000000000000004,0.01,-0.14,1.02,18.58,3.68,-3.28
0.00011333333333333338,-0.03,-0.13,1.02,19.08,-3.47,-3.22
0.00011666666666666672,0.02,-0.13,1.05,16.43,-1.27,-1.94
0.00012000000000000006,0.03,-0.11,1.01,17.27,2.84,-1.48
0.0001233333333333334,-0.04,-0.11,1.01,18.98,2.58,-3.04
0.00012666666666666672,-0.02,-0.09,1.0,23.24,2.26,-3.86
0.00013000000000000004,-0.01,-0.1,1.07,20.9,-4.38,-3.56
0.00013333333333333337,0.04,-0.08,1.09,16.82,-2.27,-0.92
0.0001366666666666667,-0.01,-0.09,1.05,16.23,-2.85,-1.76
0.00014000000000000001,-0.03,-0.08,1.05,15.07,-2.41,-4.35
0.00014333333333333334,-0.02,-0.08,1.03,16.73,-2.12,-6.12
0.00014666666666666666,0.04,-0.04,1.04,20.18,3.07,-3.48
0.00015,0.02,-0.05,1.08,20.17,1.05,-1.77
0.0001533333333333333,0.0,-0.05,1.06,22.81,-1.4,-1.04
0.00015666666666666663,-0.0,-0.05,1.04,23.83,-5.57,-2.23
0.00015999999999999996,0.01,-0.05,1.06,23.1,-9.11,-2.5
0.00016333333333333328,0.03,-0.06,1.08,17.91,-6.89,-1.88
0.0001666666666666666,0.02,-0.04,1.04,14.81,-0.81,-1.94
0.00016999999999999993,0.02,-0.03,0.99,17.85,0.18,-2.55
0.00017333333333333325,0.01,-0.05,1.03,17.21,-2.61,-1.89
0.00017666666666666658,0.03,-0.05,1.04,15.44,-2.61,-0.63
0.0001799999999999999,0.01,-0.04,0.98,16.46,1.02,-2.15
0.00018333333333333323,-0.01,-0.05,0.98,18.49,-3.95,-4.75
0.00018666666666666655,0.06,-0.02,1.03,15.94,-1.27,-1.91
0.00018999999999999987,0.03,-0.02,1.07,9.47,-4.29,-0.78
0.0001933333333333332,0.0,0.0,1.03,7.92,-6.69,-2.14
0.00019666666666666652,0.05,0.01,0.98,9.95,-2.5,-1.56
0.00019999999999999985,0.04,-0.0,1.0,8.73,2.02,-3.6
0.00020333333333333317,0.05,0.01,0.97,8.93,5.65,-3.24
0.0002066666666666665,0.09,0.03,0.94,12.44,8.08,0.44
0.00020999999999999982,0.04,0.02,1.03,9.59,-0.6,2.34
0.00021333333333333314,0.01,0.03,1.04,5.94,-5.97,2.02
0.00021666666666666647,0.04,0.03,0.93,8.09,3.13,1.76
0.0002199999999999998,0.04,0.01,0.93,9.69,10.05,0.82
0.00022333333333333311,0.01,0.0,0.95,9.92,9.05,-0.09
0.00022666666666666644,0.01,0.01,0.95,11.53,7.31,0.0
0.00022999999999999976,0.03,0.01,0.93,13.6,10.31,1.37
0.0002333333333333331,0.07,0.01,0.92,15.83,15.31,4.15
0.0002366666666666664,0.02,-0.01,0.95,16.15,14.84,5.16
0.00023999999999999974,-0.0,-0.0,0.97,16.37,8.93,5.89
0.00024333333333333306,-0.04,-0.02,0.98,17.68,6.73,5.22
0.0002466666666666664,-0.01,-0.02,0.98,18.89,7.97,5.3
0.00024999999999999973,-0.04,-0.02,1.02,18.46,7.11,3.24
0.00025333333333333306,-0.02,-0.01,1.0,20.46,9.76,1.37
0.0002566666666666664,-0.0,0.01,1.0,22.61,12.11,1.18
0.0002599999999999997,-0.04,0.04,1.09,21.59,7.37,2.12
0.00026333333333333303,-0.02,0.04,1.09,22.46,5.66,3.66
0.00026666666666666635,-0.02,0.05,1.13,20.85,5.31,4.06
0.0002699999999999997,-0.05,0.04,1.15,17.25,2.84,1.74
0.000273333333333333,-0.05,0.05,1.13,14.98,1.79,0.24
0.0002766666666666663,-0.05,0.06,1.13,14.96,2.98,-3.66
0.00027999999999999965,-0.02,0.06,1.13,13.8,4.18,-5.39
0.000283333333333333,0.01,0.07,1.12,11.66,6.73,-5.44
0.0002866666666666663,0.06,0.09,1.16,9.77,5.16,-0.17
0.0002899999999999996,0.03,0.08,1.17,5.28,-1.89,3.3
0.00029333333333333295,-0.02,0.07,1.13,2.73,-3.05,3.05
0.00029666666666666627,0.0,0.07,1.07,3.11,1.53,2.9
0.0002999999999999996,-0.02,0.05,1.06,1.51,0.95,1.65
0.0003033333333333329,0.0,0.06,1.03,-0.32,5.08,1.5
0.00030666666666666624,0.0,0.08,1.01,1.54,6.23,2.08
0.00030999999999999957,-0.01,0.07,1.04,0.32,1.6,3.16
0.0003133333333333329,-0.03,0.09,1.0,3.07,-3.63,4.58
0.0003166666666666662,-0.02,0.06,1.05,-2.12,-3.53,5.01
0.00031999999999999954,-0.03,0.07,1.01,-3.22,-3.71,3.36
0.00032333333333333286,-0.04,0.06,0.97,-1.57,-0.06,1.01
0.0003266666666666662,-0.02,0.07,0.98,0.26,0.84,1.71
0.0003299999999999995,-0.03,0.07,0.97,2.58,1.48,2.18
0.00033333333333333283,-0.06,0.06,0.99,4.84,-1.04,0.7
0.00033666666666666616,-0.06,0.06,1.04,3.22,-4.66,-1.74
0.0003399999999999995,-0.04,0.07,1.05,0.32,-6.05,-3.07
0.0003433333333333328,-0.01,0.06,0.99,-0.23,-2.08,-3.21
0.00034666666666666613,0.03,0.06,0.99,-0.49,2.53,-1.4
0.00034999999999999945,-0.0,0.05,1.0,0.27,-1.18,0.32
0.0003533333333333328,-0.02,0.05,1.02,0.41,-7.25,1.25
0.0003566666666666661,-0.04,0.04,1.04,-1.73,-10.7,-0.11
0.0003599999999999994,-0.04,0.04,0.96,0.27,-1.01,-3.5
0.00036333333333333275,0.0,0.03,0.94,3.53,6.72,-4.06
0.0003666666666666661,0.0,0.04,0.98,3.25,3.83,-1.79
0.0003699999999999994,-0.01,0.05,0.97,6.98,1.22,0.64
