time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.14,0.16,1.02,-7.48,-1.6,-1.51
3.3333333333333333e-06,0.16,0.15,1.01,-7.5,-2.05,-0.35
6.666666666666667e-06,0.2,0.14,0.97,-5.89,2.08,-0.2
9.999999999999999e-06,0.15,0.15,0.99,-4.69,1.15,0.67
1.3333333333333333e-05,0.16,0.15,0.99,-5.62,0.69,0.56
1.6666666666666667e-05,0.15,0.15,0.99,-7.13,1.25,-0.47
2e-05,0.15,0.13,0.97,-6.29,0.24,-0.66
2.3333333333333336e-05,0.16,0.13,0.95,-3.39,1.39,-1.34
2.666666666666667e-05,0.16,0.14,0.98,-2.85,0.72,-0.11
3.0000000000000004e-05,0.16,0.14,0.99,-2.82,0.24,0.21
3.3333333333333335e-05,0.17,0.14,0.97,-1.54,-0.47,0.29
3.6666666666666666e-05,0.17,0.14,0.99,-0.92,0.31,0.34
3.9999999999999996e-05,0.19,0.15,0.99,-2.5,3.28,-0.32
4.333333333333333e-05,0.14,0.15,1.02,-1.44,-8.24,-7.74
4.666666666666666e-05,0.15,0.14,1.0,-3.28,0.03,-0.81
4.999999999999999e-05,0.16,0.15,1.01,-2.49,-2.79,-0.55
5.333333333333332e-05,0.16,0.14,1.0,-4.85,0.24,-0.87
5.666666666666665e-05,0.16,0.13,1.01,-4.12,1.01,-0.17
5.999999999999998e-05,0.17,0.12,0.98,-3.07,1.95,0.06
6.333333333333332e-05,0.18,0.14,1.02,-4.18,2.85,1.28
6.666666666666666e-05,0.18,0.13,1.02,-3.73,5.97,1.86
7e-05,0.17,0.14,1.04,-4.46,6.7,2.47
7.333333333333333e-05,0.15,0.14,1.04,-4.75,6.79,2.05
7.666666666666667e-05,0.13,0.13,1.04,-5.95,2.29,2.98
8e-05,0.14,0.12,1.04,-5.76,3.66,1.76
8.333333333333334e-05,0.14,0.12,1.02,-5.27,3.04,1.69
8.666666666666668e-05,0.14,0.12,1.01,-4.53,3.62,1.1
9.000000000000002e-05,0.13,0.12,1.03,-4.78,2.14,1.08
9.333333333333336e-05,0.15,0.12,1.0,-3.77,1.95,1.1
9.66666666666667e-05,0.14,0.11,1.0,-2.35,0.44,1.33
0.00010000000000000003,0.14,0.13,1.01,-2.34,-1.16,1.92
0.00010333333333333337,0.15,0.14,1.01,-2.75,0.03,1.88
0.00010666666666666671,0.16,0.13,0.99,-1.21,-1.07,3.21
0.00011000000000000004,0.13,0.15,1.05,-5.16,-4.2,2.96
0.00011333333333333338,0.19,0.14,1.01,-4.78,-3.69,3.16
0.00011666666666666672,0.17,0.13,1.0,-5.95,0.52,1.59
0.00012000000000000006,0.17,0.12,0.99,-4.43,3.47,1.53
0.0001233333333333334,0.15,0.12,1.0,-5.05,1.27,2.53
0.00012666666666666672,0.16,0.14,1.03,-7.56,2.31,2.24
0.00013000000000000004,0.13,0.11,1.0,-5.22,0.72,2.24
0.00013333333333333337,0.14,0.11,0.97,-3.22,-0.29,3.19
0.0001366666666666667,0.13,0.12,1.01,-4.14,-4.31,3.21
0.00014000000000000001,0.14,0.11,0.99,-3.6,-1.05,1.13
0.00014333333333333334,0.14,0.12,1.01,-3.89,-4.96,3.3
0.00014666666666666666,0.14,0.12,1.0,-5.65,-4.02,2.55
0.00015,0.15,0.12,1.0,-6.2,-2.31,2.15
0.0001533333333333333,0.16,0.1,0.98,-5.25,0.66,2.21
0.00015666666666666663,0.16,0.12,0.98,-4.11,1.74,3.02
0.00015999999999999996,0.14,0.12,1.04,-6.24,0.26,2.56
0.00016333333333333328,0.15,0.1,1.04,-7.54,-1.45,3.27
0.0001666666666666666,0.15,0.09,0.99,-8.38,2.11,1.48
0.00016999999999999993,0.15,0.08,1.0,-6.5,2.81,1.37
0.00017333333333333325,0.14,0.08,1.01,-5.74,3.74,1.11
0.00017666666666666658,0.14,0.09,1.03,-4.82,3.77,1.95
