time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.16,-0.12,0.97,5.39,1.21,-4.44
3.3333333333333333e-06,0.1,-0.07,1.11,5.08,-2.17,-4.0
6.666666666666667e-06,0.13,-0.13,1.01,3.89,-3.18,-4.87
9.999999999999999e-06,0.15,-0.12,1.02,1.27,-0.73,-6.06
1.3333333333333333e-05,0.16,-0.11,1.0,-1.07,1.89,-6.31
1.6666666666666667e-05,0.18,-0.11,1.0,-1.34,4.61,-5.16
2e-05,0.16,-0.13,0.95,4.85,4.14,-2.92
2.3333333333333336e-05,0.17,-0.13,0.95,10.85,5.34,0.47
2.666666666666667e-05,0.15,-0.12,0.99,15.15,2.24,3.28
3.0000000000000004e-05,0.12,-0.11,1.03,15.8,-2.29,3.94
3.3333333333333335e-05,0.09,-0.09,1.02,17.16,-1.97,1.34
3.6666666666666666e-05,0.09,-0.08,1.06,15.44,-1.27,-2.2
3.9999999999999996e-05,0.11,-0.07,1.06,13.73,2.34,-4.72
4.333333333333333e-05,0.13,-0.06,1.09,10.56,6.64,-5.89
4.666666666666666e-05,0.14,-0.07,1.09,7.85,6.69,-5.91
4.999999999999999e-05,0.14,-0.06,1.07,6.34,4.85,-4.15
5.333333333333332e-05,0.14,-0.06,1.06,5.94,2.15,-2.02
5.666666666666665e-05,0.12,-0.08,1.05,6.06,-0.95,-1.08
5.999999999999998e-05,0.14,-0.08,1.04,5.02,-0.99,-0.93
6.333333333333332e-05,0.11,-0.07,1.04,2.92,-0.73,-2.18
6.666666666666666e-05,0.15,-0.08,1.01,3.62,4.32,-2.12
7e-05,0.11,-0.07,1.05,1.77,1.31,-4.75
7.333333333333333e-05,0.12,-0.07,1.04,0.02,2.32,-6.55
7.666666666666667e-05,0.16,-0.07,1.02,1.05,4.66,-5.88
8e-05,0.15,-0.07,1.03,0.47,0.12,-4.29
8.333333333333334e-05,0.14,-0.06,1.04,-0.89,-2.75,-3.4
8.666666666666668e-05,0.16,-0.07,0.99,1.68,0.05,-2.82
9.000000000000002e-05,0.17,-0.08,0.99,3.05,0.58,-1.86
9.333333333333336e-05,0.16,-0.07,0.98,2.43,-0.87,-2.21
9.66666666666667e-05,0.15,-0.07,1.0,1.3,1.95,-2.63
0.00010000000000000003,0.14,-0.07,1.02,0.72,1.25,-2.52
0.00010333333333333337,0.16,-0.07,1.0,-0.4,1.5,-0.79
0.00010666666666666671,0.14,-0.08,0.98,0.35,1.16,-0.87
0.00011000000000000004,0.14,-0.07,0.99,0.82,0.23,-0.53
0.00011333333333333338,0.14,-0.07,1.03,-1.65,-4.56,-0.26
0.00011666666666666672,0.14,-0.07,1.02,-6.34,-0.84,-1.44
0.00012000000000000006,0.18,-0.06,0.99,-6.7,4.76,-0.67
0.0001233333333333334,0.17,-0.07,0.97,-5.6,3.79,2.38
0.00012666666666666672,0.14,-0.08,1.0,-7.13,-1.82,3.45
0.00013000000000000004,0.14,-0.08,0.98,-6.23,-1.25,3.86
0.00013333333333333337,0.14,-0.08,0.98,-5.13,-2.43,3.97
0.0001366666666666667,0.13,-0.09,0.99,-5.65,1.57,2.23
0.00014000000000000001,0.11,-0.09,0.98,-5.37,3.5,-0.5
0.00014333333333333334,0.13,-0.09,0.98,-3.73,7.74,-1.07
0.00014666666666666666,0.13,-0.08,1.04,-5.82,5.36,-0.38
0.00015,0.15,-0.07,1.03,-6.93,5.56,1.3
0.0001533333333333333,0.14,-0.08,1.03,-7.05,4.58,2.87
0.00015666666666666663,0.14,-0.08,1.04,-8.93,0.41,4.44
0.00015999999999999996,0.11,-0.08,1.03,-11.21,-4.53,5.68
0.00016333333333333328,0.14,-0.08,1.0,-8.85,-2.08,7.33
0.0001666666666666666,0.13,-0.07,1.02,-8.21,-1.63,7.92
0.00016999999999999993,0.09,-0.08,1.01,-7.27,-1.28,6.63
0.00017333333333333325,0.1,-0.08,1.02,-7.94,-0.84,4.27
0.00017666666666666658,0.12,-0.08,1.04,-9.04,0.23,5.34
0.0001799999999999999,0.11,-0.08,1.03,-10.56,0.08,5.69
0.00018333333333333323,0.12,-0.09,1.01,-9.71,2.84,5.1
0.00018666666666666655,0.1,-0.1,0.98,-7.16,3.05,5.3
