time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.27,0.29,0.95,-8.69,-14.73,-5.37
3.3333333333333333e-06,-0.27,0.29,0.98,-10.73,-19.97,-3.21
6.666666666666667e-06,-0.22,0.29,0.95,-12.43,-22.29,-1.77
9.999999999999999e-06,-0.17,0.27,0.88,-8.93,-18.58,-0.87
1.3333333333333333e-05,-0.17,0.28,0.92,-7.8,-16.81,0.99
1.6666666666666667e-05,-0.17,0.28,0.91,-1.07,-13.33,3.8
2e-05,-0.19,0.31,0.96,-4.53,3.6,-3.45
2.3333333333333336e-05,-0.21,0.31,1.03,-7.22,0.37,1.24
2.666666666666667e-05,-0.02,0.36,0.93,-14.82,22.5,2.66
3.0000000000000004e-05,-0.09,0.34,0.95,-20.99,31.95,9.11
3.3333333333333335e-05,-0.18,0.32,0.96,-24.44,32.7,11.69
3.6666666666666666e-05,-0.33,0.24,0.9,-16.06,19.71,12.98
3.9999999999999996e-05,-0.4,0.23,0.95,-12.79,2.81,9.45
4.333333333333333e-05,-0.41,0.26,0.93,-6.34,-10.98,6.69
4.666666666666666e-05,-0.29,0.24,0.84,-4.27,-9.02,4.18
4.999999999999999e-05,-0.2,0.2,0.85,-1.63,7.22,2.53
5.333333333333332e-05,-0.26,0.29,0.97,-9.57,8.92,2.67
5.666666666666665e-05,-0.31,0.25,0.98,-13.74,-0.63,4.58
5.999999999999998e-05,-0.34,0.27,0.98,-14.08,-14.29,7.07
6.333333333333332e-05,-0.34,0.24,0.92,-9.42,-21.33,4.32
6.666666666666666e-05,-0.3,0.25,0.93,-7.82,-21.18,0.53
7e-05,-0.27,0.23,0.87,-2.2,-20.98,0.53
7.333333333333333e-05,-0.19,0.12,0.72,4.08,-9.25,-5.57
7.666666666666667e-05,-0.31,0.22,0.85,7.45,-19.36,-6.58
8e-05,-0.31,0.15,0.86,12.11,-29.11,-6.5
8.333333333333334e-05,-0.3,0.27,0.92,9.94,-32.81,-9.5
8.666666666666668e-05,-0.17,0.28,0.96,5.24,-21.53,-10.52
9.000000000000002e-05,-0.07,0.25,0.98,-0.55,-13.54,-4.85
9.333333333333336e-05,-0.13,0.29,1.02,-4.29,-8.12,-0.95
9.66666666666667e-05,-0.19,0.29,1.01,-5.92,-6.35,-0.56
0.00010000000000000003,-0.24,0.27,1.01,-7.57,-13.92,-0.09
0.00010333333333333337,-0.26,0.27,1.0,-9.76,-16.18,-4.11
0.00010666666666666671,-0.24,0.26,0.97,-8.27,-20.99,-5.8
0.00011000000000000004,-0.2,0.27,0.97,-6.5,-22.14,-5.73
0.00011333333333333338,-0.14,0.24,0.95,-4.29,-20.43,-4.85
0.00011666666666666672,-0.13,0.28,0.99,-9.47,-21.97,-0.84
0.00012000000000000006,-0.16,0.31,1.02,-8.66,-22.52,2.85
0.0001233333333333334,-0.16,0.33,1.01,-5.34,-9.48,-3.51
0.00012666666666666672,-0.14,0.32,1.04,-12.31,-15.3,-0.17
0.00013000000000000004,-0.17,0.37,1.06,-9.89,-15.79,3.02
0.00013333333333333337,-0.16,0.38,0.98,-18.98,-17.77,1.57
0.0001366666666666667,-0.12,0.22,0.96,-13.45,-16.27,4.87
0.00014000000000000001,-0.11,0.24,0.95,-17.3,-10.82,3.47
0.00014333333333333334,-0.11,0.3,0.86,-13.97,-0.92,2.46
0.00014666666666666666,-0.14,0.22,0.94,-13.47,-4.43,4.4
0.00015,-0.19,0.23,0.96,-11.16,-13.63,7.5
0.0001533333333333333,-0.19,0.19,0.89,-4.14,-13.44,1.1
0.00015666666666666663,-0.22,0.2,0.96,3.19,-18.49,-0.63
0.00015999999999999996,-0.19,0.25,0.96,7.07,3.22,-16.64
0.00016333333333333328,-0.3,0.35,1.13,-5.51,-7.25,-18.98
0.0001666666666666666,-0.19,0.27,0.98,-4.76,-19.98,-15.86
0.00016999999999999993,-0.1,0.27,0.95,-3.8,-23.22,-10.49
