time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.32,-0.2,0.88,13.08,18.55,-1.42
3.3333333333333333e-06,0.27,-0.2,0.88,18.52,12.38,-0.55
6.666666666666667e-06,0.25,-0.2,0.92,22.47,3.22,0.15
9.999999999999999e-06,0.3,-0.17,0.93,23.31,4.82,0.84
1.3333333333333333e-05,0.3,-0.16,0.98,17.39,10.27,0.43
1.6666666666666667e-05,0.27,-0.16,1.03,12.05,12.09,-0.18
2e-05,0.25,-0.16,1.0,10.67,9.82,-0.53
2.3333333333333336e-05,0.24,-0.18,0.99,8.0,9.04,-1.28
2.666666666666667e-05,0.27,-0.18,0.98,7.63,10.75,0.11
3.0000000000000004e-05,0.26,-0.2,0.92,8.11,12.58,-0.5
3.3333333333333335e-05,0.22,-0.19,0.91,10.92,11.88,-3.31
3.6666666666666666e-05,0.25,-0.19,0.93,10.32,14.6,-4.23
3.9999999999999996e-05,0.25,-0.17,0.9,13.8,17.86,-5.45
4.333333333333333e-05,0.23,-0.15,0.98,13.33,13.91,-6.34
4.666666666666666e-05,0.22,-0.14,1.01,12.52,7.63,-7.04
4.999999999999999e-05,0.23,-0.13,1.0,13.88,5.83,-9.13
5.333333333333332e-05,0.25,-0.11,1.01,11.44,4.35,-12.44
5.666666666666665e-05,0.27,-0.09,1.04,8.76,4.67,-12.98
5.999999999999998e-05,0.28,-0.1,1.0,7.47,7.6,-13.68
6.333333333333332e-05,0.33,-0.11,0.98,6.6,12.29,-9.07
6.666666666666666e-05,0.34,-0.12,1.0,6.6,12.27,-4.7
7e-05,0.28,-0.14,1.0,4.29,7.66,-3.34
7.333333333333333e-05,0.28,-0.15,0.97,2.17,10.53,-3.82
7.666666666666667e-05,0.3,-0.15,0.94,3.36,16.14,-5.13
8e-05,0.27,-0.16,0.95,5.37,17.16,-5.31
8.333333333333334e-05,0.23,-0.16,1.0,8.09,11.82,-5.8
8.666666666666668e-05,0.24,-0.13,1.03,8.5,11.57,-7.08
9.000000000000002e-05,0.25,-0.11,1.08,4.67,14.89,-8.09
9.333333333333336e-05,0.25,-0.1,1.13,-0.95,11.39,-8.12
9.66666666666667e-05,0.25,-0.09,1.11,-6.49,14.6,-7.92
0.00010000000000000003,0.23,-0.11,1.09,-8.66,11.36,-8.64
0.00010333333333333337,0.24,-0.11,1.04,-9.71,6.37,-8.43
0.00010666666666666671,0.26,-0.12,0.99,-8.53,6.03,-6.64
0.00011000000000000004,0.26,-0.11,0.95,-6.11,6.43,-6.58
0.00011333333333333338,0.23,-0.13,1.0,-8.75,3.88,-6.87
0.00011666666666666672,0.22,-0.13,0.98,-9.91,1.19,-8.84
0.00012000000000000006,0.25,-0.13,0.92,-8.84,4.15,-10.0
0.0001233333333333334,0.28,-0.13,0.92,-8.26,5.54,-8.03
0.00012666666666666672,0.24,-0.15,0.9,-3.71,1.95,-9.83
0.00013000000000000004,0.23,-0.14,0.93,0.75,2.78,-10.98
0.00013333333333333337,0.25,-0.13,0.95,-0.92,6.34,-9.44
0.0001366666666666667,0.27,-0.12,0.97,-0.52,11.15,-7.85
0.00014000000000000001,0.25,-0.13,1.01,-2.61,8.95,-6.2
0.00014333333333333334,0.22,-0.14,1.07,-6.58,2.72,-6.08
0.00014666666666666666,0.23,-0.12,1.05,-8.03,3.13,-5.76
0.00015,0.22,-0.14,1.0,-5.94,4.87,-6.56
0.0001533333333333333,0.23,-0.13,1.01,-4.29,7.57,-7.1
0.00015666666666666663,0.28,-0.13,1.03,-4.99,12.63,-3.71
0.00015999999999999996,0.21,-0.13,1.02,-4.55,15.19,-6.87
0.00016333333333333328,0.15,-0.15,1.07,-8.0,9.13,-7.13
0.0001666666666666666,0.16,-0.14,1.03,-10.29,11.51,-7.48
0.00016999999999999993,0.17,-0.13,1.01,-11.45,14.64,-10.31
0.00017333333333333325,0.17,-0.14,1.04,-15.53,12.08,-11.73
0.00017666666666666658,0.16,-0.15,1.01,-15.97,6.84,-14.11
0.0001799999999999999,0.17,-0.15,0.98,-14.6,7.92,-16.06
0.00018333333333333323,0.18,-0.15,0.97,-13.73,6.09,-16.76
0.00018666666666666655,0.18,-0.15,0.98,-12.27,3.24,-17.15
0.00018999999999999987,0.21,-0.16,0.96,-12.14,3.88,-17.91
0.0001933333333333332,0.23,-0.16,0.99,-15.1,5.94,-16.23
0.00019666666666666652,0.22,-0.17,0.96,-16.52,5.22,-15.34
0.00019999999999999985,0.22,-0.17,0.92,-11.11,6.75,-8.46
0.00020333333333333317,0.21,-0.17,0.96,-9.15,3.63,-7.88
0.0002066666666666665,0.21,-0.19,0.96,-9.76,3.01,-10.52
0.00020999999999999982,0.24,-0.19,0.96,-10.89,12.73,-13.15
0.00021333333333333314,0.22,-0.2,0.96,-10.11,15.16,-17.4
0.00021666666666666647,0.19,-0.2,0.98,-8.58,8.93,-16.99
0.0002199999999999998,0.21,-0.19,0.98,-6.11,4.11,-15.82
0.00022333333333333311,0.23,-0.19,0.94,-3.44,4.05,-14.53
0.00022666666666666644,0.21,-0.2,0.98,-0.95,1.74,-15.33
0.00022999999999999976,0.19,-0.17,1.0,-5.74,2.0,-15.16
0.0002333333333333331,0.24,-0.16,0.95,-5.05,10.08,-14.35
0.0002366666666666664,0.25,-0.17,0.93,-1.42,16.5,-11.85
0.00023999999999999974,0.22,-0.15,1.01,-4.17,8.47,-8.78
0.00024333333333333306,0.25,-0.15,0.97,-3.69,10.95,-6.41
0.0002466666666666664,0.24,-0.15,0.96,-5.97,18.49,-2.15
0.00024999999999999973,0.19,-0.18,0.97,-5.74,17.27,-1.79
0.00025333333333333306,0.17,-0.19,0.97,-4.76,13.1,-0.69
0.0002566666666666664,0.18,-0.2,0.94,-5.3,14.9,1.74
0.0002599999999999997,0.16,-0.2,0.95,-4.5,17.48,1.63
0.00026333333333333303,0.13,-0.22,0.96,-11.53,15.25,1.31
0.00026666666666666635,0.18,-0.21,0.98,-16.29,22.08,-0.7
0.0002699999999999997,0.05,-0.27,0.91,-12.08,6.14,-3.56
0.000273333333333333,0.08,-0.26,0.86,-5.05,4.12,-6.37
0.0002766666666666663,0.13,-0.25,0.84,-1.63,-14.7,-2.29
0.00027999999999999965,0.16,-0.29,0.78,9.24,-3.65,-5.89
0.000283333333333333,0.2,-0.22,0.86,14.2,6.44,-5.18
0.0002866666666666663,0.16,-0.21,0.91,15.74,3.19,-5.19
0.0002899999999999996,0.19,-0.15,0.92,15.33,12.47,-6.6
0.00029333333333333295,0.15,-0.11,1.11,2.12,8.87,-11.18
0.00029666666666666627,0.22,-0.13,1.09,-2.89,9.97,-15.54
0.0002999999999999996,0.25,-0.11,1.03,-6.64,13.25,-10.79
0.0003033333333333329,0.18,-0.18,1.01,4.17,-1.98,-16.11
0.00030666666666666624,0.14,-0.2,1.0,14.2,-12.41,-15.13
0.00030999999999999957,0.23,-0.1,1.05,15.16,-11.11,-12.27
0.0003133333333333329,0.18,-0.13,1.15,9.59,-16.09,-9.95
0.0003166666666666662,0.21,-0.13,1.15,5.82,-17.08,-4.72
0.00031999999999999954,0.25,-0.14,1.08,3.63,-13.88,0.23
0.00032333333333333286,0.21,-0.17,1.01,5.27,-12.95,2.47
0.0003266666666666662,0.24,-0.18,0.98,7.91,-7.39,7.08
0.0003299999999999995,0.24,-0.17,1.03,6.6,-7.25,12.11
0.00033333333333333283,0.25,-0.19,1.04,5.53,-6.26,17.24
0.00033666666666666616,0.21,-0.16,1.1,1.66,-1.63,20.02
0.0003399999999999995,0.15,-0.16,1.12,-3.62,-0.37,21.25
0.0003433333333333328,0.11,-0.17,1.05,-9.05,10.29,18.52
0.00034666666666666613,0.08,-0.19,0.99,-7.92,13.8,13.18
0.00034999999999999945,0.08,-0.18,0.95,-2.84,14.31,12.6
0.0003533333333333328,0.07,-0.18,0.92,1.62,9.83,13.24
0.0003566666666666661,0.02,-0.2,0.99,3.11,-0.75,12.49
0.0003599999999999994,-0.02,-0.2,1.01,0.38,-7.89,6.63
0.00036333333333333275,0.05,-0.17,0.97,-0.24,-2.27,1.56
0.0003666666666666661,0.11,-0.15,0.96,-0.89,6.06,-0.89
0.0003699999999999994,0.1,-0.15,0.99,2.78,1.8,0.17
0.0003733333333333327,0.08,-0.16,0.97,7.22,-5.37,0.09
0.00037666666666666605,0.09,-0.15,1.05,4.43,-7.53,-2.69
