time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.31,-0.34,0.93,1.68,1.94,-2.47
3.3333333333333333e-06,0.31,-0.34,0.92,2.35,-0.55,-0.85
6.666666666666667e-06,0.33,-0.35,0.92,3.62,-1.94,0.78
9.999999999999999e-06,0.33,-0.36,0.91,4.21,-2.78,1.85
1.3333333333333333e-05,0.31,-0.35,0.9,5.16,-2.43,2.53
1.6666666666666667e-05,0.3,-0.35,0.91,4.78,-3.21,2.55
2e-05,0.3,-0.35,0.93,3.36,-3.39,1.42
2.3333333333333336e-05,0.31,-0.34,0.92,1.92,0.31,1.83
2.666666666666667e-05,0.3,-0.35,0.95,0.02,1.18,1.77
3.0000000000000004e-05,0.3,-0.35,0.93,-0.29,1.8,2.78
3.3333333333333335e-05,0.29,-0.36,0.92,-0.15,0.85,3.22
3.6666666666666666e-05,0.29,-0.36,0.91,0.35,0.79,3.6
3.9999999999999996e-05,0.27,-0.36,0.92,0.44,0.87,2.58
4.333333333333333e-05,0.26,-0.37,0.92,-0.2,2.92,1.42
4.666666666666666e-05,0.27,-0.36,0.94,-1.37,3.83,1.31
4.999999999999999e-05,0.26,-0.36,0.91,-0.63,5.01,0.95
5.333333333333332e-05,0.22,-0.37,0.91,-0.67,1.07,-0.52
5.666666666666665e-05,0.22,-0.37,0.94,-0.85,-4.15,-1.51
5.999999999999998e-05,0.24,-0.37,0.91,-0.35,-7.07,-2.35
6.333333333333332e-05,0.26,-0.37,0.91,1.19,-4.31,-3.59
6.666666666666666e-05,0.27,-0.36,0.92,-0.5,-1.25,-4.32
7e-05,0.28,-0.35,0.91,-0.82,-0.75,-4.95
7.333333333333333e-05,0.29,-0.35,0.9,-0.11,-2.87,-4.06
7.666666666666667e-05,0.28,-0.36,0.9,1.28,-5.04,-3.79
8e-05,0.3,-0.36,0.89,1.66,-4.72,-2.87
8.333333333333334e-05,0.3,-0.36,0.88,1.33,-2.87,-3.16
8.666666666666668e-05,0.3,-0.35,0.88,1.71,-1.48,-2.95
9.000000000000002e-05,0.31,-0.35,0.9,1.65,-1.31,-2.38
9.333333333333336e-05,0.31,-0.35,0.9,2.34,-2.05,-1.57
9.66666666666667e-05,0.31,-0.35,0.9,2.21,-2.0,-1.56
0.00010000000000000003,0.3,-0.35,0.9,2.53,-1.79,-2.31
0.00010333333333333337,0.3,-0.35,0.91,2.17,-2.43,-3.65
0.00010666666666666671,0.32,-0.35,0.91,1.45,0.18,-2.2
0.00011000000000000004,0.33,-0.35,0.91,0.81,3.89,-0.79
0.00011333333333333338,0.32,-0.34,0.93,0.58,3.88,-0.35
0.00011666666666666672,0.29,-0.36,0.94,-0.17,2.46,-0.24
0.00012000000000000006,0.28,-0.35,0.93,-0.6,1.59,-0.43
0.0001233333333333334,0.29,-0.36,0.9,0.99,1.85,-0.78
0.00012666666666666672,0.28,-0.35,0.91,1.15,0.81,-0.79
0.00013000000000000004,0.29,-0.36,0.93,0.18,0.55,-0.26
0.00013333333333333337,0.28,-0.36,0.9,0.05,1.19,-0.95
0.0001366666666666667,0.27,-0.36,0.9,-0.27,4.15,-2.73
0.00014000000000000001,0.27,-0.36,0.91,-2.12,9.4,-4.35
0.00014333333333333334,0.25,-0.37,0.92,-3.73,7.42,-5.11
0.00014666666666666666,0.27,-0.38,0.84,0.08,4.09,-3.45
0.00015,0.27,-0.39,0.83,3.62,0.69,-2.09
0.0001533333333333333,0.23,-0.4,0.84,3.86,-1.27,-3.73
0.00015666666666666663,0.25,-0.39,0.79,5.66,2.37,-5.56
0.00015999999999999996,0.25,-0.39,0.79,7.6,2.53,-6.49
0.00016333333333333328,0.26,-0.39,0.78,9.22,0.72,-5.74
0.0001666666666666666,0.28,-0.4,0.73,11.95,4.27,-4.05
0.00016999999999999993,0.26,-0.41,0.69,13.01,10.73,-3.91
0.00017333333333333325,0.23,-0.43,0.66,13.3,12.41,-4.53
0.00017666666666666658,0.22,-0.43,0.6,15.6,21.65,-7.01
0.0001799999999999999,0.18,-0.44,0.54,19.82,22.46,-6.95
0.00018333333333333323,0.17,-0.43,0.56,27.63,21.95,-15.68
0.00018666666666666655,0.19,-0.39,0.6,35.02,22.67,-20.23
0.00018999999999999987,0.22,-0.33,0.72,39.54,17.73,-13.69
0.0001933333333333332,0.27,-0.27,0.82,39.1,15.08,-15.33
0.00019666666666666652,0.26,-0.24,0.89,36.0,15.8,-13.4
0.00019999999999999985,0.26,-0.23,0.92,33.36,19.82,-13.24
0.00020333333333333317,0.25,-0.22,0.96,31.79,23.24,-15.21
0.0002066666666666665,0.24,-0.22,0.96,34.15,26.69,-18.37
0.00020999999999999982,0.22,-0.24,1.0,35.66,26.49,-18.93
0.00021333333333333314,0.26,-0.2,1.05,37.16,22.24,-16.44
0.00021666666666666647,0.29,-0.17,1.07,40.02,21.8,-12.63
0.0002199999999999998,0.27,-0.13,1.15,34.56,13.56,-10.32
0.00022333333333333311,0.27,-0.19,1.12,38.6,8.92,-8.73
0.00022666666666666644,0.24,-0.14,1.2,34.63,9.65,-10.96
0.00022999999999999976,0.23,-0.15,1.23,27.82,8.53,-13.19
0.0002333333333333331,0.28,-0.12,1.21,23.3,10.12,-11.97
0.0002366666666666664,0.27,-0.11,1.2,23.83,5.27,-8.76
0.00023999999999999974,0.26,-0.12,1.21,19.94,3.39,-7.59
0.00024333333333333306,0.26,-0.11,1.19,16.55,6.21,-7.13
0.0002466666666666664,0.26,-0.11,1.17,12.69,7.08,-7.07
0.00024999999999999973,0.25,-0.11,1.16,10.21,3.65,-5.79
0.00025333333333333306,0.26,-0.11,1.14,9.02,2.72,-2.85
0.0002566666666666664,0.23,-0.12,1.09,8.31,-0.35,-2.5
0.0002599999999999997,0.22,-0.14,1.06,6.14,-1.33,-2.99
0.00026333333333333303,0.23,-0.13,1.02,6.23,2.06,-2.73
0.00026666666666666635,0.23,-0.13,1.02,6.58,1.8,-2.05
0.0002699999999999997,0.2,-0.13,1.03,4.78,-0.75,-2.67
0.000273333333333333,0.21,-0.13,1.02,3.47,-1.25,-3.11
0.0002766666666666663,0.23,-0.13,1.0,3.08,0.23,-2.93
0.00027999999999999965,0.23,-0.13,0.98,3.13,1.16,-2.69
0.000283333333333333,0.23,-0.15,0.98,3.86,4.76,-2.72
0.0002866666666666663,0.22,-0.13,1.0,3.42,6.21,-3.5
0.0002899999999999996,0.21,-0.14,0.99,3.47,5.42,-3.57
0.00029333333333333295,0.24,-0.13,1.0,5.18,2.7,-2.56
