time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,-0.04,-0.09,1.03,-5.22,3.86,-3.05
3.3333333333333333e-06,-0.04,-0.1,1.03,-6.31,4.0,-1.11
6.666666666666667e-06,-0.03,-0.09,1.01,-5.6,4.12,0.73
9.999999999999999e-06,-0.06,-0.09,1.01,-4.95,4.72,-0.18
1.3333333333333333e-05,-0.07,-0.09,1.0,-4.2,3.6,0.52
1.6666666666666667e-05,-0.1,-0.11,1.0,-4.98,1.94,-1.59
2e-05,-0.07,-0.1,1.0,-5.01,1.98,-0.52
2.3333333333333336e-05,-0.08,-0.09,0.99,-3.71,4.56,-0.38
2.666666666666667e-05,-0.08,-0.09,1.0,-3.13,5.59,-1.15
3.0000000000000004e-05,-0.09,-0.09,1.01,-2.92,3.34,-1.85
3.3333333333333335e-05,-0.08,-0.09,1.03,-3.74,0.02,-1.16
3.6666666666666666e-05,-0.08,-0.09,1.02,-4.67,-0.85,-0.72
3.9999999999999996e-05,-0.07,-0.09,1.03,-5.66,-1.97,-0.27
4.333333333333333e-05,-0.08,-0.09,1.01,-6.03,-0.95,-0.38
4.666666666666666e-05,-0.06,-0.09,1.01,-7.79,5.33,1.21
4.999999999999999e-05,-0.07,-0.1,1.01,-7.59,6.99,1.02
5.333333333333332e-05,-0.07,-0.1,1.02,-8.47,8.47,2.06
5.666666666666665e-05,-0.08,-0.1,1.02,-9.25,5.31,1.98
5.999999999999998e-05,-0.08,-0.1,1.01,-8.03,1.1,2.9
6.333333333333332e-05,-0.08,-0.11,0.99,-6.26,-4.08,1.92
6.666666666666666e-05,-0.06,-0.1,0.99,-4.12,-3.63,1.54
7e-05,-0.06,-0.1,0.97,-0.85,-0.96,2.79
7.333333333333333e-05,-0.08,-0.1,1.02,-2.56,-2.15,1.69
7.666666666666667e-05,-0.07,-0.11,1.04,-4.85,-1.89,1.95
8e-05,-0.09,-0.12,1.02,-5.51,-3.11,0.67
8.333333333333334e-05,-0.09,-0.13,1.03,-6.15,-3.1,-0.03
8.666666666666668e-05,-0.07,-0.12,0.98,-3.31,-3.15,0.87
9.000000000000002e-05,-0.06,-0.12,0.98,-1.94,-0.73,1.71
9.333333333333336e-05,-0.07,-0.12,0.98,-1.77,0.03,2.38
9.66666666666667e-05,-0.07,-0.12,1.02,-1.74,-1.82,3.01
0.00010000000000000003,-0.09,-0.13,1.02,-2.96,-2.98,2.02
0.00010333333333333337,-0.09,-0.12,1.02,-2.84,-4.0,0.75
0.00010666666666666671,-0.08,-0.13,1.01,-3.18,-5.77,-0.99
0.00011000000000000004,-0.05,-0.11,1.0,-2.84,-2.63,1.27
0.00011333333333333338,-0.05,-0.12,0.99,-0.61,-5.28,2.32
0.00011666666666666672,-0.07,-0.14,0.99,-0.14,-4.69,2.37
0.00012000000000000006,-0.08,-0.12,1.0,0.05,-1.83,1.89
0.0001233333333333334,-0.06,-0.12,1.01,-0.73,0.38,3.31
0.00012666666666666672,-0.07,-0.12,1.03,-3.02,2.38,3.57
0.00013000000000000004,-0.07,-0.12,1.02,-3.1,3.4,4.31
0.00013333333333333337,-0.09,-0.13,1.03,-3.76,3.94,3.85
0.0001366666666666667,-0.08,-0.11,1.03,-4.46,0.41,4.75
0.00014000000000000001,-0.06,-0.11,1.09,-6.92,-5.69,6.35
0.00014333333333333334,-0.07,-0.1,1.1,-9.11,-19.4,7.3
0.00014666666666666666,-0.07,-0.12,1.14,-12.29,-22.7,9.82
0.00015,-0.06,-0.11,1.04,-13.51,-17.22,10.27
0.0001533333333333333,-0.06,-0.15,0.98,-12.34,-14.14,8.43
0.00015666666666666663,-0.06,-0.15,0.93,-5.92,-6.44,6.52
0.00015999999999999996,-0.07,-0.14,0.94,-2.4,-9.08,2.5
0.00016333333333333328,-0.1,-0.14,0.98,-0.6,-14.46,-2.06
0.0001666666666666666,-0.03,-0.12,1.01,-3.33,-11.97,2.34
0.00016999999999999993,-0.0,-0.12,0.98,-2.92,-8.96,7.48
0.00017333333333333325,-0.07,-0.14,1.01,-3.45,-8.41,4.95
0.00017666666666666658,-0.09,-0.14,1.01,-2.69,-9.02,0.87
0.0001799999999999999,-0.06,-0.14,1.03,-5.71,-3.57,0.14
0.00018333333333333323,-0.05,-0.13,0.99,-3.86,-2.76,0.44
0.00018666666666666655,-0.06,-0.14,1.0,-3.5,-3.31,0.09
0.00018999999999999987,-0.03,-0.14,0.97,-2.02,1.18,3.1
0.0001933333333333332,-0.03,-0.13,0.98,0.81,0.38,4.21
0.00019666666666666652,-0.06,-0.14,0.99,2.89,-4.53,1.68
0.00019999999999999985,-0.03,-0.14,0.99,4.63,-4.78,2.78
0.00020333333333333317,-0.05,-0.13,1.03,4.52,-10.64,0.92
0.0002066666666666665,-0.05,-0.13,1.06,2.49,-8.24,0.14
0.00020999999999999982,-0.08,-0.13,1.04,2.72,-4.11,-1.39
0.00021333333333333314,-0.08,-0.13,1.08,-0.63,1.25,-4.08
0.00021666666666666647,-0.04,-0.14,1.0,-2.31,2.38,-4.08
0.0002199999999999998,0.0,-0.14,1.01,-5.11,0.08,-3.15
0.00022333333333333311,-0.04,-0.13,0.99,-4.12,-1.95,-1.85
0.00022666666666666644,-0.04,-0.13,0.99,-3.98,-7.24,-3.07
0.00022999999999999976,-0.03,-0.13,1.0,-4.29,-4.11,-2.67
0.0002333333333333331,-0.02,-0.13,1.0,-3.71,-4.02,-1.71
0.0002366666666666664,-0.04,-0.14,1.03,-6.41,-5.73,-2.98
0.00023999999999999974,-0.03,-0.14,1.0,-6.69,-2.92,-2.56
0.00024333333333333306,-0.03,-0.15,0.98,-4.81,-3.34,-3.07
0.0002466666666666664,-0.03,-0.15,1.0,-4.14,0.34,-2.89
0.00024999999999999973,-0.02,-0.15,0.97,-2.11,0.05,-1.79
0.00025333333333333306,-0.02,-0.14,1.01,-3.44,-1.02,-1.74
0.0002566666666666664,-0.04,-0.13,1.0,-3.15,-2.27,-1.71
0.0002599999999999997,-0.02,-0.15,1.01,-3.07,-2.61,-1.01
0.00026333333333333303,-0.04,-0.15,1.02,-2.79,-4.56,-1.48
0.00026666666666666635,-0.03,-0.15,1.03,-3.59,-7.89,-2.02
0.0002699999999999997,-0.04,-0.15,1.02,-3.76,-6.49,-2.72
0.000273333333333333,-0.03,-0.16,1.0,-2.92,-3.73,-2.27
0.0002766666666666663,-0.0,-0.14,1.0,-2.6,-0.08,-0.35
0.00027999999999999965,-0.0,-0.15,0.98,-1.37,0.35,0.98
0.000283333333333333,-0.03,-0.16,1.01,-1.54,-0.85,0.18
0.0002866666666666663,-0.01,-0.16,1.02,-2.02,-2.35,0.69
0.0002899999999999996,-0.02,-0.16,0.98,-0.64,-2.5,0.95
0.00029333333333333295,-0.02,-0.16,1.0,-0.56,-3.56,0.08
0.00029666666666666627,-0.03,-0.16,1.0,1.34,1.88,1.42
0.0002999999999999996,-0.04,-0.14,1.05,-0.66,0.47,0.46
0.0003033333333333329,-0.03,-0.14,1.02,-0.41,1.07,0.02
0.00030666666666666624,-0.04,-0.15,1.03,-1.22,0.75,-1.82
0.00030999999999999957,-0.01,-0.14,1.0,1.31,4.03,-0.27
0.0003133333333333329,-0.03,-0.16,1.01,0.43,2.37,-1.85
0.0003166666666666662,-0.02,-0.15,1.0,1.19,1.47,-1.36
0.00031999999999999954,0.0,-0.14,1.01,1.27,1.39,0.37
0.00032333333333333286,0.0,-0.14,1.0,-0.34,0.52,0.56
0.0003266666666666662,-0.02,-0.15,1.01,-0.26,1.28,0.4
0.0003299999999999995,-0.01,-0.15,1.02,-1.15,0.96,0.4
0.00033333333333333283,-0.03,-0.17,1.01,-1.13,-0.6,-0.66
0.00033666666666666616,-0.03,-0.16,1.01,-1.1,-0.75,-0.26
0.0003399999999999995,-0.02,-0.16,1.0,-0.93,-0.78,-0.14
0.0003433333333333328,-0.03,-0.17,1.0,-0.24,-1.97,-1.13
0.00034666666666666613,-0.03,-0.16,0.99,0.5,-2.47,-1.1
0.00034999999999999945,-0.02,-0.16,0.99,1.02,-2.78,-0.31
0.0003533333333333328,-0.03,-0.16,1.01,0.26,-2.26,-1.24
0.0003566666666666661,-0.02,-0.16,1.02,-0.27,-1.07,-1.18
0.0003599999999999994,0.0,-0.15,1.0,0.29,0.52,0.52
0.00036333333333333275,-0.03,-0.17,1.02,-0.52,-1.31,0.15
0.0003666666666666661,-0.02,-0.16,1.0,0.02,-3.36,-0.37
0.0003699999999999994,-0.02,-0.16,1.0,0.35,-2.34,-0.76
0.0003733333333333327,-0.0,-0.15,1.01,0.75,-1.68,0.4
0.00037666666666666605,-0.02,-0.16,1.0,1.04,-1.24,-0.63
0.00037999999999999937,-0.03,-0.15,0.99,2.23,-0.21,-1.47
0.0003833333333333327,-0.02,-0.15,1.0,2.78,-1.1,-1.51
0.000386666666666666,-0.02,-0.15,1.03,1.51,-2.12,-1.24
0.00038999999999999934,-0.0,-0.16,1.01,1.45,-2.41,-1.25
0.00039333333333333267,-0.01,-0.14,1.02,-0.12,-2.85,-0.35
0.000396666666666666,-0.02,-0.16,1.02,-0.38,-7.48,-2.06
0.0003999999999999993,0.01,-0.2,0.97,5.25,3.31,-0.72
0.00040333333333333264,-0.03,-0.15,1.04,1.11,-2.34,-0.89
0.00040666666666666596,0.03,-0.15,1.03,-2.53,-2.85,0.23
0.0004099999999999993,-0.01,-0.15,1.01,-1.37,-4.85,-0.53
0.0004133333333333326,0.0,-0.15,0.98,0.61,-0.17,0.0
0.00041666666666666593,-0.01,-0.15,0.99,1.08,0.43,0.27
0.00041999999999999926,-0.0,-0.15,1.01,0.35,-0.4,1.31
0.0004233333333333326,-0.01,-0.15,1.03,-1.05,0.06,1.31
0.0004266666666666659,-0.02,-0.15,1.01,-0.87,-0.2,1.65
0.00042999999999999923,-0.03,-0.16,1.02,-0.72,0.12,0.96
0.00043333333333333255,-0.02,-0.16,1.01,-0.75,0.38,1.47
0.0004366666666666659,-0.03,-0.15,1.01,0.15,-1.28,0.09
0.0004399999999999992,-0.02,-0.15,0.99,0.81,-0.84,-0.6
0.0004433333333333325,-0.02,-0.14,1.0,2.55,-0.85,-0.27
0.00044666666666666585,-0.02,-0.14,1.02,2.05,-2.11,0.44
0.0004499999999999992,-0.03,-0.14,1.04,-0.56,-3.5,0.23
0.0004533333333333325,-0.02,-0.14,1.01,-0.17,-2.08,0.81
0.0004566666666666658,-0.03,-0.15,1.0,0.44,0.61,0.67
0.00045999999999999915,-0.03,-0.16,1.01,1.28,3.54,-0.27
0.00046333333333333247,-0.02,-0.15,1.0,2.76,3.42,-0.08
0.0004666666666666658,-0.02,-0.14,1.02,1.5,1.1,-0.55
0.0004699999999999991,-0.01,-0.14,1.03,0.61,-1.22,0.49
0.00047333333333333244,-0.03,-0.14,1.03,-1.47,-4.61,-1.57
0.00047666666666666577,-0.0,-0.14,1.01,-1.47,-3.98,-1.4
0.0004799999999999991,-0.02,-0.15,1.0,-0.66,-5.51,-2.47
0.0004833333333333324,-0.01,-0.15,1.0,-0.11,-4.43,-2.87
0.00048666666666666574,0.01,-0.14,0.99,1.13,-3.82,-1.98
0.0004899999999999991,0.0,-0.14,1.0,2.43,-1.15,-2.08
0.0004933333333333325,0.02,-0.14,1.04,-0.55,0.85,0.73
0.0004966666666666659,-0.0,-0.14,1.0,0.09,1.42,0.9
0.0004999999999999993,-0.01,-0.15,1.01,0.63,1.95,0.47
0.0005033333333333326,-0.01,-0.15,1.0,1.45,2.11,0.56
0.000506666666666666,-0.01,-0.14,1.0,2.44,-0.93,0.35
0.0005099999999999994,-0.01,-0.15,1.0,4.08,-0.02,0.89
0.0005133333333333328,-0.02,-0.15,1.02,3.39,-2.31,-0.35
0.0005166666666666661,-0.01,-0.14,1.01,2.73,-0.95,-0.73
0.0005199999999999995,-0.03,-0.14,1.03,0.84,-1.94,-2.38
0.0005233333333333329,-0.02,-0.13,1.03,0.27,-2.4,-2.47
0.0005266666666666663,-0.02,-0.14,1.03,-0.87,-4.06,-3.74
0.0005299999999999997,-0.01,-0.13,0.99,-0.34,-1.91,-3.79
0.000533333333333333,-0.01,-0.14,1.01,0.82,-4.47,-5.57
0.0005366666666666664,-0.02,-0.12,1.02,1.47,-2.31,-5.47
0.0005399999999999998,-0.02,-0.12,1.02,0.87,-3.85,-5.92
0.0005433333333333332,-0.02,-0.12,1.01,0.27,-4.49,-6.92
0.0005466666666666665,-0.0,-0.12,1.02,0.63,-3.85,-6.4
0.0005499999999999999,0.01,-0.13,1.04,-0.85,-3.86,-6.31
0.0005533333333333333,0.0,-0.13,1.02,-0.72,-4.96,-6.24
0.0005566666666666667,0.02,-0.13,1.01,-0.7,-2.89,-4.32
0.0005600000000000001,0.01,-0.13,1.0,-0.58,-3.15,-3.4
0.0005633333333333334,0.01,-0.13,0.99,0.63,-3.4,-1.91
0.0005666666666666668,0.0,-0.14,1.0,1.27,-3.97,-2.27
0.0005700000000000002,0.01,-0.14,1.01,1.19,-0.78,-1.76
0.0005733333333333336,0.01,-0.14,1.03,0.37,0.09,-1.83
0.000576666666666667,0.01,-0.15,1.04,-1.53,-0.4,-1.59
0.0005800000000000003,0.01,-0.15,1.01,-1.07,-2.0,-1.44
0.0005833333333333337,-0.01,-0.14,1.01,-1.4,-2.66,-2.85
0.0005866666666666671,-0.0,-0.14,1.01,-1.69,-2.44,-3.37
0.0005900000000000005,0.03,-0.14,0.98,0.4,0.12,-1.4
0.0005933333333333338,-0.0,-0.15,0.97,2.46,2.31,-2.06
0.0005966666666666672,-0.03,-0.15,0.99,4.2,-0.87,-3.91
0.0006000000000000006,-0.03,-0.15,1.0,3.27,-1.19,-6.67
0.000603333333333334,-0.02,-0.15,1.01,4.05,-2.27,-10.55
0.0006066666666666674,0.03,-0.12,1.03,4.2,3.59,-7.56
0.0006100000000000007,0.06,-0.13,1.04,1.76,4.52,-4.23
0.0006133333333333341,0.08,-0.12,1.03,1.34,7.28,1.65
0.0006166666666666675,0.04,-0.13,1.02,1.04,5.85,2.76
0.0006200000000000009,0.0,-0.13,1.04,-0.85,2.37,1.77
0.0006233333333333342,-0.01,-0.12,1.0,-1.71,2.15,1.24
0.0006266666666666676,-0.01,-0.13,1.0,-0.72,0.66,0.15
0.000630000000000001,-0.0,-0.13,1.0,-0.93,0.63,-0.08
0.0006333333333333344,-0.01,-0.12,1.0,-0.02,-3.82,-0.58
0.0006366666666666678,0.0,-0.11,1.01,0.06,-2.52,0.99
0.0006400000000000011,0.02,-0.11,1.06,-2.2,-0.35,3.66
0.0006433333333333345,-0.02,-0.13,1.05,-3.85,-1.08,2.5
0.0006466666666666679,-0.03,-0.14,1.02,-3.98,-3.91,0.64
0.0006500000000000013,-0.02,-0.14,1.03,-4.17,-5.66,-1.1
0.0006533333333333346,-0.01,-0.14,0.99,-1.92,-2.66,-1.51
0.000656666666666668,-0.01,-0.13,0.99,-0.37,-2.87,-1.82
0.0006600000000000014,-0.01,-0.14,1.01,-0.76,-5.62,-2.6
0.0006633333333333348,0.01,-0.13,1.0,-1.05,-4.05,-2.12
0.0006666666666666682,0.02,-0.13,1.03,-1.74,-4.72,-1.82
0.0006700000000000015,0.01,-0.14,1.01,-2.21,-3.31,-1.13
0.0006733333333333349,-0.0,-0.14,1.01,-1.68,-5.24,-1.82
0.0006766666666666683,-0.0,-0.14,1.01,-1.56,-5.28,-2.67
0.0006800000000000017,0.01,-0.14,0.99,0.14,-4.23,-2.55
0.000683333333333335,0.02,-0.13,0.99,1.56,-3.77,-2.49
0.0006866666666666684,0.04,-0.12,1.01,1.47,-1.71,-0.34
0.0006900000000000018,0.02,-0.13,1.05,-2.03,-0.7,0.35
0.0006933333333333352,0.03,-0.13,1.04,-3.62,1.04,1.88
0.0006966666666666686,0.0,-0.14,1.01,-2.11,-1.16,-0.41
0.0007000000000000019,0.02,-0.14,1.01,-1.88,-0.76,-0.27
0.0007033333333333353,0.01,-0.13,1.0,0.29,0.9,0.2
0.0007066666666666687,0.01,-0.13,0.99,1.88,1.08,0.23
0.0007100000000000021,0.01,-0.12,1.03,0.03,1.1,0.09
0.0007133333333333355,0.01,-0.14,1.04,-0.75,-0.96,-0.67
0.0007166666666666688,0.01,-0.14,1.02,-1.15,-3.56,-1.66
0.0007200000000000022,-0.01,-0.14,1.0,-1.25,-3.79,-2.58
0.0007233333333333356,-0.01,-0.15,0.99,1.07,-4.05,-3.47
0.000726666666666669,0.0,-0.15,0.95,4.09,-2.29,-3.73
0.0007300000000000023,0.01,-0.14,0.94,9.08,1.94,-4.61
0.0007333333333333357,0.02,-0.13,0.92,15.53,10.75,-2.38
0.0007366666666666691,0.03,-0.1,0.95,16.61,20.56,1.4
0.0007400000000000025,0.05,-0.15,1.06,9.92,21.66,6.32
0.0007433333333333359,0.03,-0.14,1.08,2.0,20.64,5.89
0.0007466666666666692,-0.01,-0.15,1.06,-1.05,18.06,3.37
0.0007500000000000026,-0.02,-0.15,1.03,-0.05,18.5,1.02
0.000753333333333336,-0.01,-0.14,1.02,-0.37,13.25,-0.72
0.0007566666666666694,0.0,-0.12,1.0,0.03,11.4,-0.24
0.0007600000000000028,-0.02,-0.12,1.0,2.14,11.48,0.41
0.0007633333333333361,-0.03,-0.13,1.0,3.01,5.95,-1.97
0.0007666666666666695,-0.02,-0.12,1.03,3.1,2.32,-2.9
0.0007700000000000029,-0.01,-0.11,1.03,1.54,0.76,-0.64
0.0007733333333333363,-0.01,-0.12,1.04,-0.21,-0.49,0.5
0.0007766666666666696,-0.02,-0.12,1.03,-0.21,-0.03,0.29
0.000780000000000003,-0.04,-0.11,1.04,-1.73,0.06,-0.41
0.0007833333333333364,-0.02,-0.11,1.04,-2.92,0.81,-0.49
0.0007866666666666698,-0.02,-0.12,1.01,-1.68,0.24,-0.32
0.0007900000000000032,-0.02,-0.12,1.01,-1.07,-0.67,-0.31
0.0007933333333333365,-0.03,-0.11,1.01,-0.43,-3.45,-2.09
0.0007966666666666699,-0.03,-0.11,0.99,1.3,-3.59,-2.43
0.0008000000000000033,-0.0,-0.11,1.0,1.33,-2.61,-0.85
0.0008033333333333367,-0.01,-0.1,1.03,0.44,-2.38,0.35
0.00080666666666667,-0.0,-0.11,1.03,-0.2,-1.15,2.11
0.0008100000000000034,-0.02,-0.11,1.0,0.06,-0.08,2.63
0.0008133333333333368,0.0,-0.13,1.01,0.11,-0.29,3.97
0.0008166666666666702,-0.05,-0.12,1.02,-0.4,-4.17,0.66
0.0008200000000000036,-0.02,-0.11,1.05,-2.03,-2.95,-0.06
0.0008233333333333369,-0.02,-0.11,1.02,-2.58,-2.66,0.24
0.0008266666666666703,-0.03,-0.12,1.02,-2.03,-3.83,-0.9
0.0008300000000000037,-0.05,-0.12,1.03,-2.52,-4.44,-2.7
0.0008333333333333371,-0.0,-0.11,1.0,-1.83,-4.23,-0.92
0.0008366666666666705,-0.02,-0.12,1.02,-2.53,-3.94,-0.61
0.0008400000000000038,-0.02,-0.12,1.02,-2.85,-3.45,-0.9
0.0008433333333333372,-0.01,-0.11,1.0,-1.27,-0.92,0.21
0.0008466666666666706,-0.04,-0.13,1.02,-2.23,-4.41,-1.33
0.000850000000000004,-0.03,-0.12,1.02,-1.53,-4.37,-2.46
0.0008533333333333373,-0.01,-0.13,1.0,-0.9,-3.28,-1.79
0.0008566666666666707,-0.02,-0.13,1.01,-0.9,-5.39,-3.13
0.0008600000000000041,-0.0,-0.12,1.0,-1.21,-7.01,-2.76
0.0008633333333333375,-0.0,-0.12,0.98,-0.08,-4.96,-1.62
0.0008666666666666709,-0.02,-0.13,1.0,-1.21,-4.55,-3.01
0.0008700000000000042,-0.01,-0.14,1.01,-0.61,-4.29,-3.91
0.0008733333333333376,-0.0,-0.13,1.0,-1.01,-3.83,-3.44
0.000876666666666671,-0.0,-0.14,1.01,-1.54,-3.63,-4.18
0.0008800000000000044,-0.02,-0.13,1.01,-0.66,-5.48,-4.55
0.0008833333333333377,0.01,-0.13,1.01,-0.5,-4.79,-3.59
0.0008866666666666711,-0.01,-0.14,1.0,-0.31,-6.69,-5.21
0.0008900000000000045,0.01,-0.14,1.0,-0.49,-5.34,-4.92
0.0008933333333333379,0.01,-0.14,0.99,0.31,-6.05,-5.16
0.0008966666666666713,0.03,-0.14,0.98,1.5,-4.11,-3.82
0.0009000000000000046,0.01,-0.14,1.01,2.41,-2.81,-3.11
